state	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
14870000	0.750414350360747	-0.0899867475486752	-0.0899867475486752	0.030417243461404
14880000	0.68495145632156	-0.130583202298461	-0.130583202298461	0.0395116062482119
14890000	0.294090175798714	-0.066000718652388	-0.066000718652388	0.038209983231385
14900000	0.741359547206166	-0.0269442604538026	-0.0269442604538026	0.0261695600012243
14910000	0.404571848769847	-0.0447706545192784	-0.0447706545192784	0.0346259161720555
14920000	0.720874146911032	-0.0949890127762651	-0.0949890127762651	0.0412546272218663
14930000	0.418100229313945	-0.0548961858199171	-0.0548961858199171	0.0337373808441568
14940000	0.482466034490914	-0.0401298129326152	-0.0401298129326152	0.0320511029824553
14950000	0.161413967741495	-0.0489874223690339	-0.0489874223690339	0.0517398894011715
14960000	0.179139052193954	0.00256984546407396	0.00256984546407396	0.0265369558871219
14970000	0.109922897780798	-0.027010224979948	-0.027010224979948	0.0354254342438897
14980000	0.231268466017036	-0.0381998406560409	-0.0381998406560409	0.0298564151248057
14990000	0.138742086007212	-0.0288595889357051	-0.0288595889357051	0.0404573344415189
15000000	0.288905931421217	-0.0349125643739977	-0.0349125643739977	0.0246639848698112
15010000	0.511142750607736	-0.0490549205281478	-0.0490549205281478	0.0285576869980824
15020000	0.385818274140641	-0.0342440082916001	-0.0342440082916001	0.0308064507768626
15030000	0.611700960128197	-0.0548304317796337	-0.0548304317796337	0.0226207551062969
15040000	0.545615756929623	-0.0330766161992144	-0.0330766161992144	0.0337665812264228
15050000	0.709756427187782	-0.0692832185723944	-0.0692832185723944	0.0315234619919334
15060000	0.664976294410455	-0.0596623201249284	-0.0596623201249284	0.0313728400157797
15070000	0.879058617052879	-0.0582734820205033	-0.0582734820205033	0.0245709049024933
15080000	0.113903141762967	-0.0442442447690231	-0.0442442447690231	0.0466672517010934
15090000	0.145271539681155	-0.0141909673860412	-0.0141909673860412	0.0321039941879068
15100000	0.851148721762984	-0.0601148832632512	-0.0601148832632512	0.0263760080871068
15110000	0.198720837408939	-0.0485498146638638	-0.0485498146638638	0.0423187654587473
15120000	0.120242219748092	-0.0510105921834617	-0.0510105921834617	0.0485711887276455
15130000	0.324925146716105	-0.0612401286401242	-0.0612401286401242	0.0342655812410144
15140000	0.127919030547498	-0.0566658140030053	-0.0566658140030053	0.0545465080877021
15150000	0.226430308050634	-0.0482902371582469	-0.0482902371582469	0.0270724157577401
15160000	0.154350224212717	-0.0513378040275296	-0.0513378040275296	0.0441368337410821
15170000	0.913213620999153	-0.091524460203187	-0.091524460203187	0.0419824642023335
15180000	0.444709730586974	-0.052598404669205	-0.052598404669205	0.0347520401483724
15190000	0.185199953507486	-0.056995468381285	-0.056995468381285	0.0452724181220667
15200000	0.0841204280157399	-0.0220290493473926	-0.0220290493473926	0.0279261966974126
15210000	0.110684871557438	-0.0271113927013172	-0.0271113927013172	0.0268732120305612
15220000	0.210203150412631	-0.0164751812147514	-0.0164751812147514	0.0309412951074372
15230000	0.220947017773697	-0.0472156450927736	-0.0472156450927736	0.0415387368595687
15240000	1.32152990759835	-0.0890934278733077	-0.0890934278733077	0.0298011475210597
15250000	0.725564210155863	-0.10016023618891	-0.10016023618891	0.0375632363628165
15260000	0.614657861972723	-0.089910393884399	-0.089910393884399	0.0347087134539436
15270000	0.85257221805324	-0.0956860439990995	-0.0956860439990995	0.0418948136919171
15280000	0.58245426477386	-0.0555053669996024	-0.0555053669996024	0.0340498093491019
15290000	0.577011323055363	-0.0754024053422613	-0.0754024053422613	0.0329325612964431
15300000	0.328262249075756	-0.0169246635567311	-0.0169246635567311	0.0286992758043723
15310000	0.133946482169423	-0.0330751905794097	-0.0330751905794097	0.0418885180155026
15320000	0.0936405263760922	-0.012572131059534	-0.012572131059534	0.0210304516175969
15330000	0.220288769416654	-0.0545095251869133	-0.0545095251869133	0.0416269267075397
15340000	0.0638050276020046	-0.0406849211830151	-0.0406849211830151	0.0526059227715813
15350000	0.468929809559333	-0.0963513701897162	-0.0963513701897162	0.0516773911356602
15360000	0.929154219194792	-0.0319475743047829	-0.0319475743047829	0.0241343638918594
15370000	0.127056040713787	-0.0523931978064043	-0.0523931978064043	0.0423519568968017
15380000	0.350877327815759	-0.0337071648252334	-0.0337071648252334	0.0232348818414589
15390000	0.2597733563671	-0.0548527385499646	-0.0548527385499646	0.0375019665694049
15400000	0.174628903894447	-0.0312447335173657	-0.0312447335173657	0.0290758515825517
15410000	0.777092460776266	-0.111446296384911	-0.111446296384911	0.046813839452783
15420000	0.388989265068293	-0.0234856219964145	-0.0234856219964145	0.0268428815781866
15430000	0.424095679075911	-0.0138874211334515	-0.0138874211334515	0.0230367602707393
15440000	0.203929572053313	-0.0399141560620835	-0.0399141560620835	0.0322416135265483
15450000	0.911378817017382	-0.11328052832426	-0.11328052832426	0.0416192188893205
15460000	0.278240672489704	-0.0472524599305318	-0.0472524599305318	0.025409588888794
15470000	0.0960636801166268	-0.0296519624616476	-0.0296519624616476	0.0315961513356191
15480000	0.113015491747661	-0.0265412260527751	-0.0265412260527751	0.0349830183314552
15490000	0.430837453038827	-0.0511401449805623	-0.0511401449805623	0.0300418006230883
15500000	0.420280295136222	-0.0633554100169722	-0.0633554100169722	0.0424273558646545
15510000	0.243976604238432	-0.0463624617299627	-0.0463624617299627	0.0331373801774111
