state	type_with_type	type_with_size	type_with_density	size_with_type	size_with_size	size_with_density	density_with_type	density_with_size	density_with_density
1360000	3.65525934605157	0.656065558443588	-5.66635389405248	0.656065558443588	45.7514847690068	1.93053565920947	-5.66635389405248	1.93053565920947	50.2805905247292
1370000	5.85729883412524	3.60400872102088	-9.66830153791643	3.60400872102088	49.3004554148639	3.1361389571358	-9.66830153791643	3.1361389571358	63.5276319278605
1380000	28.5478457009902	-4.80815804778062	-29.5359929189635	-4.80815804778063	58.3732165284202	13.8469269715741	-29.5359929189635	13.8469269715741	72.2673646780798
1390000	16.9818029042461	-2.05939743113584	-16.9947574872327	-2.05939743113584	60.5393412568975	3.86653163987097	-16.9947574872327	3.86653163987097	57.1495398810396
1400000	4.24898801897842	-3.29335691258257	-5.35174921836204	-3.29335691258257	51.6373712602692	1.76471400039322	-5.35174921836204	1.76471400039322	37.8188581794128
1410000	4.8811590758056	-3.54354698372421	-9.39792912847502	-3.54354698372421	41.7873458074045	6.15381589703292	-9.39792912847502	6.15381589703292	65.3465861099952
1420000	3.26698588244203	-3.28257789588986	-9.66904103524355	-3.28257789588986	67.4892264614031	14.8873711343483	-9.66904103524355	14.8873711343483	50.5048241014712
1430000	3.9525018859063	-1.53330301530832	-10.115861452531	-1.53330301530832	65.5154110707829	-1.75748113174753	-10.115861452531	-1.75748113174753	63.3287717653838
1440000	6.3244855653841	-4.77446820021777	-9.32206865265744	-4.77446820021777	54.0639292776673	8.42223256169567	-9.32206865265744	8.42223256169567	38.6522493098416
1450000	1.82442130159764	0.538964776349981	-6.89113617607826	0.538964776349981	63.6793921508593	12.9858012389726	-6.89113617607826	12.9858012389726	71.3436829380433
1460000	3.22114385502853	-2.59479828845849	-11.4900963476115	-2.59479828845849	60.2255335089504	2.17676609106927	-11.4900963476115	2.17676609106927	80.6200285984614
1470000	2.37345395934613	-0.965829388313097	-5.57429054846847	-0.965829388313097	63.5598482137416	7.91234501221855	-5.57429054846847	7.91234501221855	45.4806124366205
1480000	4.39431559393255	0.636185569746087	-7.6263258258615	0.636185569746087	69.1545210332616	1.93996557753585	-7.6263258258615	1.93996557753585	56.8571137309318
1490000	3.32414979288348	-2.98204402017494	-8.70093843176715	-2.98204402017494	50.0826470362268	8.1314744446314	-8.70093843176715	8.1314744446314	54.4679144868806
1500000	1.02025159932702	-1.1006181146078	-4.23840467720092	-1.1006181146078	54.9023755308034	12.0160661051258	-4.23840467720092	12.0160661051258	49.8624693762427
1510000	2.43478525965248	-4.17253253602467	-7.62919902499017	-4.17253253602467	76.1918468977768	11.1945501441008	-7.62919902499017	11.1945501441008	56.1286349914096
1520000	30.9429129613382	-15.0697339198465	-25.6362955775644	-15.0697339198465	58.272916271199	12.2510967005891	-25.6362955775644	12.2510967005891	51.8947583730635
