Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
200870	-83866.9	-83866.5	-0.40545	0.016649	0.918471	0.0815294	1.83694	0.163059	0.9999849
200880	-83866.85	-83866.44	-0.40545	0.0171187	0.918471	0.0815294	1.83694	0.163059	0.9999849
200890	-83867.21	-83866.8	-0.40545	0.0166577	0.91803	0.0819703	1.83606	0.163941	0.9999849
200900	-83867.19	-83866.78	-0.40545	0.0168526	0.91803	0.0819703	1.83606	0.163941	0.9999849
200910	-83867.47	-83867.06	-0.40545	0.0155512	0.91803	0.0819703	1.83606	0.163941	0.9999849
200920	-83867.26	-83866.85	-0.40545	0.0186348	0.91803	0.0819703	1.83606	0.163941	0.9999849
200930	-83867.6	-83867.2	-0.40545	0.0198142	0.91803	0.0819703	1.83606	0.163941	0.9999849
200940	-83867.63	-83867.22	-0.40545	0.0206421	0.918634	0.0813658	1.83727	0.162732	0.9999849
200950	-83866.85	-83866.44	-0.40545	0.018067	0.918634	0.0813658	1.83727	0.162732	0.9999849
200960	-83867.52	-83867.12	-0.40545	0.015339	0.919063	0.0809371	1.83813	0.161874	0.9999849
200970	-83868.29	-83867.89	-0.40545	0.015339	0.917578	0.0824221	1.83516	0.164844	0.9999849
200980	-83867.93	-83867.52	-0.40545	0.0177832	0.917578	0.0824221	1.83516	0.164844	0.9999849
200990	-83867.93	-83867.52	-0.40545	0.0177832	0.917578	0.0824221	1.83516	0.164844	0.9999849
201000	-83867.93	-83867.52	-0.40545	0.0177832	0.917578	0.0824221	1.83516	0.164844	0.9999849
201010	-83869.23	-83868.82	-0.40545	0.0134956	0.917578	0.0824221	1.83516	0.164844	0.9999849
201020	-83867.62	-83867.21	-0.40545	0.0193063	0.917893	0.0821072	1.83579	0.164214	0.9999849
201030	-83867.34	-83866.93	-0.40545	0.0176915	0.917893	0.0821072	1.83579	0.164214	0.9999849
201040	-83867.78	-83867.38	-0.40545	0.0150835	0.919185	0.0808151	1.83837	0.16163	0.9999849
201050	-83867.26	-83866.85	-0.40545	0.0179209	0.919185	0.0808151	1.83837	0.16163	0.9999849
201060	-83867.5	-83867.1	-0.40545	0.0193587	0.919185	0.0808151	1.83837	0.16163	0.9999849
201070	-83868.18	-83867.77	-0.40545	0.0142734	0.919185	0.0808151	1.83837	0.16163	0.9999849
201080	-83867.58	-83867.17	-0.40545	0.0195902	0.919185	0.0808151	1.83837	0.16163	0.9999849
201090	-83867.18	-83866.77	-0.40545	0.0195902	0.918633	0.0813666	1.83727	0.162733	0.9999849
201100	-83866.99	-83866.59	-0.40545	0.0189663	0.918633	0.0813666	1.83727	0.162733	0.9999849
201110	-83866.83	-83866.43	-0.40545	0.0173661	0.918633	0.0813666	1.83727	0.162733	0.9999849
201120	-83866.83	-83866.43	-0.40545	0.0172557	0.918633	0.0813666	1.83727	0.162733	0.9999849
201130	-83868.01	-83867.6	-0.40545	0.0213026	0.918633	0.0813666	1.83727	0.162733	0.9999849
201140	-83867.62	-83867.21	-0.40545	0.0144798	0.918633	0.0813666	1.83727	0.162733	0.9999849
201150	-83867.27	-83866.87	-0.40545	0.0198592	0.918633	0.0813666	1.83727	0.162733	0.9999849
201160	-83866.89	-83866.49	-0.40545	0.0184211	0.918633	0.0813666	1.83727	0.162733	0.9999849
201170	-83866.92	-83866.51	-0.40545	0.0165163	0.918633	0.0813666	1.83727	0.162733	0.9999849
201180	-83867.11	-83866.7	-0.40545	0.015732	0.918633	0.0813666	1.83727	0.162733	0.9999849
201190	-83867.04	-83866.63	-0.40545	0.0191456	0.918633	0.0813666	1.83727	0.162733	0.9999849
201200	-83866.95	-83866.55	-0.40545	0.0187701	0.918633	0.0813666	1.83727	0.162733	0.9999849
201210	-83866.84	-83866.43	-0.40545	0.0179281	0.918633	0.0813666	1.83727	0.162733	0.9999849
201220	-83867.53	-83867.12	-0.40545	0.0188834	0.917877	0.0821234	1.83575	0.164247	0.9999849
201230	-83868.91	-83868.5	-0.40545	0.0152376	0.917337	0.0826626	1.83467	0.165325	0.9999849
201240	-83868.96	-83868.55	-0.40545	0.0197396	0.917337	0.0826626	1.83467	0.165325	0.9999849
201250	-83867.02	-83866.61	-0.40545	0.0160774	0.918676	0.0813236	1.83735	0.162647	0.9999849
201260	-83866.87	-83866.47	-0.40545	0.0182121	0.918676	0.0813236	1.83735	0.162647	0.9999849
201270	-83867.31	-83866.91	-0.40545	0.0151722	0.918676	0.0813236	1.83735	0.162647	0.9999849
201280	-83867.11	-83866.71	-0.40545	0.0160509	0.918258	0.0817418	1.83652	0.163484	0.9999849
201290	-83866.98	-83866.58	-0.40545	0.0182791	0.918258	0.0817418	1.83652	0.163484	0.9999849
201300	-83866.98	-83866.58	-0.40545	0.0182791	0.918258	0.0817418	1.83652	0.163484	0.9999849
201310	-83866.95	-83866.54	-0.40545	0.0170735	0.918258	0.0817418	1.83652	0.163484	0.9999849
201320	-83866.95	-83866.54	-0.40545	0.0170735	0.918258	0.0817418	1.83652	0.163484	0.9999849
201330	-83866.94	-83866.54	-0.40545	0.0178326	0.918258	0.0817418	1.83652	0.163484	0.9999849
201340	-83867.54	-83867.13	-0.40545	0.0204232	0.91874	0.08126	1.83748	0.16252	0.9999849
201350	-83867.04	-83866.64	-0.40545	0.0160737	0.91874	0.08126	1.83748	0.16252	0.9999849
201360	-83866.86	-83866.45	-0.40545	0.0177458	0.91874	0.08126	1.83748	0.16252	0.9999849
201370	-83866.86	-83866.45	-0.40545	0.0177361	0.91874	0.08126	1.83748	0.16252	0.9999849
201380	-83866.87	-83866.47	-0.40545	0.0180166	0.91874	0.08126	1.83748	0.16252	0.9999849
201390	-83868.03	-83867.63	-0.40545	0.021313	0.91874	0.08126	1.83748	0.16252	0.9999849
201400	-83868.97	-83868.56	-0.40545	0.0167223	0.917191	0.082809	1.83438	0.165618	0.9999849
201410	-83868.99	-83868.59	-0.40545	0.0182827	0.917191	0.082809	1.83438	0.165618	0.9999849
201420	-83869.32	-83868.91	-0.40545	0.0226371	0.919146	0.0808536	1.83829	0.161707	0.9999849
201430	-83867.87	-83867.46	-0.40545	0.0147674	0.919146	0.0808536	1.83829	0.161707	0.9999849
201440	-83867.36	-83866.96	-0.40545	0.0190045	0.919146	0.0808536	1.83829	0.161707	0.9999849
201450	-83867.3	-83866.9	-0.40545	0.0187213	0.919146	0.0808536	1.83829	0.161707	0.9999849
201460	-83867.44	-83867.04	-0.40545	0.0158952	0.919146	0.0808536	1.83829	0.161707	0.9999849
201470	-83867.44	-83867.04	-0.40545	0.0158952	0.919146	0.0808536	1.83829	0.161707	0.9999849
201480	-83867.44	-83867.04	-0.40545	0.0158952	0.919146	0.0808536	1.83829	0.161707	0.9999849
201490	-83867.47	-83867.07	-0.40545	0.0194249	0.919146	0.0808536	1.83829	0.161707	0.9999849
201500	-83867.46	-83867.06	-0.40545	0.0161753	0.917904	0.0820965	1.83581	0.164193	0.9999849
201510	-83867.32	-83866.92	-0.40545	0.0175486	0.917904	0.0820965	1.83581	0.164193	0.9999849
201520	-83867.45	-83867.04	-0.40545	0.0187116	0.917904	0.0820965	1.83581	0.164193	0.9999849
201530	-83867.45	-83867.04	-0.40545	0.0187116	0.917904	0.0820965	1.83581	0.164193	0.9999849
201540	-83867.46	-83867.05	-0.40545	0.0162085	0.917904	0.0820965	1.83581	0.164193	0.9999849
201550	-83867.89	-83867.49	-0.40545	0.020101	0.917904	0.0820965	1.83581	0.164193	0.9999849
201560	-83869.29	-83868.89	-0.40545	0.022333	0.917904	0.0820965	1.83581	0.164193	0.9999849
201570	-83869.41	-83869.01	-0.40545	0.0224774	0.917904	0.0820965	1.83581	0.164193	0.9999849
201580	-83867.91	-83867.51	-0.40545	0.0201417	0.917904	0.0820965	1.83581	0.164193	0.9999849
201590	-83867.91	-83867.51	-0.40545	0.0201417	0.917904	0.0820965	1.83581	0.164193	0.9999849
201600	-83867.46	-83867.06	-0.40545	0.0187771	0.917904	0.0820965	1.83581	0.164193	0.9999849
201610	-83867.43	-83867.02	-0.40545	0.0163545	0.917904	0.0820965	1.83581	0.164193	0.9999849
201620	-83867.9	-83867.49	-0.40545	0.0178393	0.919543	0.080457	1.83909	0.160914	0.9999849
201630	-83868.24	-83867.83	-0.40545	0.015608	0.919543	0.080457	1.83909	0.160914	0.9999849
201640	-83868.02	-83867.62	-0.40545	0.0188786	0.919543	0.080457	1.83909	0.160914	0.9999849
201650	-83867.89	-83867.49	-0.40545	0.0177129	0.919543	0.080457	1.83909	0.160914	0.9999849
201660	-83867.25	-83866.85	-0.40545	0.0158242	0.918156	0.0818441	1.83631	0.163688	0.9999849
201670	-83867.43	-83867.03	-0.40545	0.0197323	0.918156	0.0818441	1.83631	0.163688	0.9999849
201680	-83868.15	-83867.75	-0.40545	0.0138195	0.918156	0.0818441	1.83631	0.163688	0.9999849
201690	-83867.12	-83866.71	-0.40545	0.0186127	0.918156	0.0818441	1.83631	0.163688	0.9999849
201700	-83867.28	-83866.88	-0.40545	0.0192946	0.918156	0.0818441	1.83631	0.163688	0.9999849
201710	-83867.95	-83867.54	-0.40545	0.0141745	0.918156	0.0818441	1.83631	0.163688	0.9999849
201720	-83867.06	-83866.65	-0.40545	0.0182	0.918156	0.0818441	1.83631	0.163688	0.9999849
201730	-83867.02	-83866.61	-0.40545	0.0176924	0.918156	0.0818441	1.83631	0.163688	0.9999849
201740	-83867.36	-83866.95	-0.40545	0.0195242	0.918156	0.0818441	1.83631	0.163688	0.9999849
201750	-83868.24	-83867.83	-0.40545	0.013687	0.918156	0.0818441	1.83631	0.163688	0.9999849
201760	-83869.98	-83869.58	-0.40545	0.0115538	0.918156	0.0818441	1.83631	0.163688	0.9999849
201770	-83867.06	-83866.65	-0.40545	0.0182236	0.918156	0.0818441	1.83631	0.163688	0.9999849
201780	-83867.18	-83866.78	-0.40545	0.0189242	0.918156	0.0818441	1.83631	0.163688	0.9999849
201790	-83867.03	-83866.62	-0.40545	0.0178953	0.918156	0.0818441	1.83631	0.163688	0.9999849
201800	-83867.33	-83866.93	-0.40545	0.015396	0.918886	0.0811139	1.83777	0.162228	0.9999849
201810	-83867.76	-83867.35	-0.40545	0.0207167	0.918886	0.0811139	1.83777	0.162228	0.9999849
201820	-83867.31	-83866.9	-0.40545	0.0196908	0.918886	0.0811139	1.83777	0.162228	0.9999849
201830	-83868.11	-83867.71	-0.40545	0.0213315	0.918886	0.0811139	1.83777	0.162228	0.9999849
201840	-83868.01	-83867.6	-0.40545	0.0211534	0.918886	0.0811139	1.83777	0.162228	0.9999849
201850	-83866.94	-83866.53	-0.40545	0.0176613	0.918886	0.0811139	1.83777	0.162228	0.9999849
201860	-83868.17	-83867.77	-0.40545	0.021424	0.918886	0.0811139	1.83777	0.162228	0.9999849
201870	-83867.03	-83866.62	-0.40545	0.0165095	0.918886	0.0811139	1.83777	0.162228	0.9999849
201880	-83867.05	-83866.65	-0.40545	0.0187655	0.918886	0.0811139	1.83777	0.162228	0.9999849
201890	-83866.94	-83866.53	-0.40545	0.0173842	0.918886	0.0811139	1.83777	0.162228	0.9999849
201900	-83867.04	-83866.64	-0.40545	0.0164525	0.918886	0.0811139	1.83777	0.162228	0.9999849
201910	-83868.85	-83868.44	-0.40545	0.0223577	0.918886	0.0811139	1.83777	0.162228	0.9999849
201920	-83867.56	-83867.16	-0.40545	0.0145789	0.918499	0.0815009	1.837	0.163002	0.9999849
201930	-83867.31	-83866.91	-0.40545	0.0199422	0.918499	0.0815009	1.837	0.163002	0.9999849
201940	-83866.96	-83866.55	-0.40545	0.0163018	0.918499	0.0815009	1.837	0.163002	0.9999849
201950	-83872.11	-83871.71	-0.40545	0.00959526	0.918499	0.0815009	1.837	0.163002	0.9999849
201960	-83867.06	-83866.66	-0.40545	0.0192106	0.918499	0.0815009	1.837	0.163002	0.9999849
201970	-83867.2	-83866.8	-0.40545	0.0154324	0.918499	0.0815009	1.837	0.163002	0.9999849
201980	-83867.2	-83866.8	-0.40545	0.0154324	0.918499	0.0815009	1.837	0.163002	0.9999849
201990	-83867.41	-83867.01	-0.40545	0.020183	0.918499	0.0815009	1.837	0.163002	0.9999849
202000	-83869.75	-83869.35	-0.40545	0.0120486	0.919126	0.0808744	1.83825	0.161749	0.9999849
202010	-83867.18	-83866.77	-0.40545	0.017871	0.919126	0.0808744	1.83825	0.161749	0.9999849
202020	-83867.17	-83866.76	-0.40545	0.0176497	0.919126	0.0808744	1.83825	0.161749	0.9999849
202030	-83868.21	-83867.81	-0.40545	0.0180829	0.917465	0.082535	1.83493	0.16507	0.9999849
202040	-83870.22	-83869.81	-0.40545	0.0223715	0.917465	0.082535	1.83493	0.16507	0.9999849
202050	-83869.88	-83869.48	-0.40545	0.0127724	0.919544	0.0804557	1.83909	0.160911	0.9999849
202060	-83867.73	-83867.33	-0.40545	0.0170979	0.919456	0.0805444	1.83891	0.161089	0.9999849
202070	-83868.08	-83867.68	-0.40545	0.0145792	0.919229	0.0807708	1.83846	0.161542	0.9999849
202080	-83867.34	-83866.94	-0.40545	0.0170252	0.919229	0.0807708	1.83846	0.161542	0.9999849
202090	-83867.35	-83866.95	-0.40545	0.016914	0.919229	0.0807708	1.83846	0.161542	0.9999849
202100	-83867.84	-83867.43	-0.40545	0.015103	0.919229	0.0807708	1.83846	0.161542	0.9999849
202110	-83867.36	-83866.95	-0.40545	0.0183391	0.919229	0.0807708	1.83846	0.161542	0.9999849
202120	-83867.96	-83867.55	-0.40545	0.0148328	0.919229	0.0807708	1.83846	0.161542	0.9999849
202130	-83867.54	-83867.13	-0.40545	0.0192606	0.919229	0.0807708	1.83846	0.161542	0.9999849
202140	-83867.55	-83867.15	-0.40545	0.0195917	0.919166	0.0808337	1.83833	0.161667	0.9999849
202150	-83867.55	-83867.15	-0.40545	0.0195917	0.919166	0.0808337	1.83833	0.161667	0.9999849
202160	-83867.25	-83866.85	-0.40545	0.015374	0.918729	0.0812707	1.83746	0.162541	0.9999849
202170	-83867.09	-83866.69	-0.40545	0.0192612	0.918729	0.0812707	1.83746	0.162541	0.9999849
202180	-83868.24	-83867.84	-0.40545	0.0134829	0.918729	0.0812707	1.83746	0.162541	0.9999849
202190	-83870.65	-83870.25	-0.40545	0.0242998	0.918729	0.0812707	1.83746	0.162541	0.9999849
202200	-83867.8	-83867.39	-0.40545	0.0164861	0.919446	0.0805542	1.83889	0.161108	0.9999849
202210	-83868.86	-83868.46	-0.40545	0.0173226	0.919906	0.0800939	1.83981	0.160188	0.9999849
202220	-83869.06	-83868.65	-0.40545	0.0192565	0.919906	0.0800939	1.83981	0.160188	0.9999849
202230	-83868.85	-83868.45	-0.40545	0.0176505	0.919906	0.0800939	1.83981	0.160188	0.9999849
202240	-83868.87	-83868.46	-0.40545	0.0181383	0.919906	0.0800939	1.83981	0.160188	0.9999849
202250	-83869.84	-83869.43	-0.40545	0.0211076	0.919906	0.0800939	1.83981	0.160188	0.9999849
202260	-83869.83	-83869.43	-0.40545	0.014251	0.919906	0.0800939	1.83981	0.160188	0.9999849
202270	-83869.42	-83869.02	-0.40545	0.014251	0.919767	0.0802327	1.83953	0.160465	0.9999849
202280	-83872.65	-83872.24	-0.40545	0.0247451	0.919767	0.0802327	1.83953	0.160465	0.9999849
202290	-83867.64	-83867.24	-0.40545	0.017864	0.917719	0.0822813	1.83544	0.164563	0.9999849
202300	-83867.63	-83867.23	-0.40545	0.0174284	0.917719	0.0822813	1.83544	0.164563	0.9999849
202310	-83867.78	-83867.38	-0.40545	0.0188067	0.917719	0.0822813	1.83544	0.164563	0.9999849
202320	-83867.64	-83867.23	-0.40545	0.0177285	0.917719	0.0822813	1.83544	0.164563	0.9999849
202330	-83867.64	-83867.23	-0.40545	0.0177285	0.917719	0.0822813	1.83544	0.164563	0.9999849
202340	-83868.8	-83868.39	-0.40545	0.0177285	0.917239	0.0827615	1.83448	0.165523	0.9999849
202350	-83868.92	-83868.51	-0.40545	0.0161722	0.917239	0.0827615	1.83448	0.165523	0.9999849
202360	-83867.03	-83866.62	-0.40545	0.0182545	0.918959	0.081041	1.83792	0.162082	0.9999849
202370	-83867.01	-83866.6	-0.40545	0.0179929	0.918959	0.081041	1.83792	0.162082	0.9999849
202380	-83867.01	-83866.6	-0.40545	0.0179929	0.918959	0.081041	1.83792	0.162082	0.9999849
202390	-83867.3	-83866.89	-0.40545	0.0154164	0.918267	0.0817328	1.83653	0.163466	0.9999849
202400	-83867.5	-83867.1	-0.40545	0.020138	0.918267	0.0817328	1.83653	0.163466	0.9999849
202410	-83867.59	-83867.18	-0.40545	0.0203316	0.918267	0.0817328	1.83653	0.163466	0.9999849
202420	-83866.94	-83866.53	-0.40545	0.0178856	0.918267	0.0817328	1.83653	0.163466	0.9999849
202430	-83866.89	-83866.49	-0.40545	0.0178856	0.918807	0.0811925	1.83761	0.162385	0.9999849
202440	-83866.89	-83866.49	-0.40545	0.0172514	0.918807	0.0811925	1.83761	0.162385	0.9999849
202450	-83867.04	-83866.64	-0.40545	0.0161945	0.918807	0.0811925	1.83761	0.162385	0.9999849
202460	-83867.01	-83866.61	-0.40545	0.0163441	0.918807	0.0811925	1.83761	0.162385	0.9999849
202470	-83868.04	-83867.63	-0.40545	0.021281	0.918807	0.0811925	1.83761	0.162385	0.9999849
202480	-83866.89	-83866.49	-0.40545	0.0173184	0.918807	0.0811925	1.83761	0.162385	0.9999849
202490	-83867.58	-83867.18	-0.40545	0.0153705	0.919124	0.0808756	1.83825	0.161751	0.9999849
202500	-83867.17	-83866.77	-0.40545	0.0177709	0.919124	0.0808756	1.83825	0.161751	0.9999849
202510	-83867.17	-83866.77	-0.40545	0.0177709	0.919124	0.0808756	1.83825	0.161751	0.9999849
202520	-83868.04	-83867.63	-0.40545	0.0208267	0.919124	0.0808756	1.83825	0.161751	0.9999849
202530	-83867.46	-83867.05	-0.40545	0.0194651	0.919124	0.0808756	1.83825	0.161751	0.9999849
202540	-83867.23	-83866.83	-0.40545	0.0184828	0.919124	0.0808756	1.83825	0.161751	0.9999849
202550	-83867.68	-83867.27	-0.40545	0.0151336	0.919124	0.0808756	1.83825	0.161751	0.9999849
202560	-83867.33	-83866.93	-0.40545	0.0190086	0.919124	0.0808756	1.83825	0.161751	0.9999849
202570	-83867.42	-83867.02	-0.40545	0.0193514	0.919124	0.0808756	1.83825	0.161751	0.9999849
202580	-83867.87	-83867.47	-0.40545	0.0146963	0.919124	0.0808756	1.83825	0.161751	0.9999849
202590	-83867.87	-83867.47	-0.40545	0.0146963	0.919124	0.0808756	1.83825	0.161751	0.9999849
202600	-83867.77	-83867.36	-0.40545	0.0202763	0.919124	0.0808756	1.83825	0.161751	0.9999849
202610	-83867.99	-83867.58	-0.40545	0.020729	0.919124	0.0808756	1.83825	0.161751	0.9999849
202620	-83866.88	-83866.48	-0.40545	0.0170301	0.918751	0.0812491	1.8375	0.162498	0.9999849
202630	-83866.92	-83866.52	-0.40545	0.0166912	0.918751	0.0812491	1.8375	0.162498	0.9999849
202640	-83868.49	-83868.08	-0.40545	0.0219747	0.918751	0.0812491	1.8375	0.162498	0.9999849
202650	-83867.56	-83867.15	-0.40545	0.0146742	0.918751	0.0812491	1.8375	0.162498	0.9999849
202660	-83868.76	-83868.35	-0.40545	0.0220632	0.919055	0.0809448	1.83811	0.16189	0.9999849
202670	-83869.78	-83869.38	-0.40545	0.0119212	0.919055	0.0809448	1.83811	0.16189	0.9999849
202680	-83867.09	-83866.69	-0.40545	0.0179022	0.919055	0.0809448	1.83811	0.16189	0.9999849
202690	-83867.75	-83867.34	-0.40545	0.0147999	0.919059	0.0809412	1.83812	0.161882	0.9999849
202700	-83868.73	-83868.33	-0.40545	0.0131669	0.919059	0.0809412	1.83812	0.161882	0.9999849
202710	-83867.11	-83866.7	-0.40545	0.0171331	0.919059	0.0809412	1.83812	0.161882	0.9999849
202720	-83867.3	-83866.89	-0.40545	0.0160186	0.919059	0.0809412	1.83812	0.161882	0.9999849
202730	-83868.59	-83868.19	-0.40545	0.0218308	0.919059	0.0809412	1.83812	0.161882	0.9999849
202740	-83867.35	-83866.94	-0.40545	0.0158359	0.919059	0.0809412	1.83812	0.161882	0.9999849
202750	-83867.24	-83866.83	-0.40545	0.0162746	0.919059	0.0809412	1.83812	0.161882	0.9999849
202760	-83867.09	-83866.69	-0.40545	0.0174968	0.919059	0.0809412	1.83812	0.161882	0.9999849
202770	-83868.82	-83868.41	-0.40545	0.0174968	0.917228	0.082772	1.83446	0.165544	0.9999849
202780	-83870.08	-83869.67	-0.40545	0.0135392	0.917228	0.082772	1.83446	0.165544	0.9999849
202790	-83868.89	-83868.48	-0.40545	0.0165139	0.917228	0.082772	1.83446	0.165544	0.9999849
202800	-83869.39	-83868.99	-0.40545	0.0200351	0.917228	0.082772	1.83446	0.165544	0.9999849
202810	-83869.74	-83869.34	-0.40545	0.0140907	0.917228	0.082772	1.83446	0.165544	0.9999849
202820	-83868.65	-83868.25	-0.40545	0.0140907	0.919403	0.0805974	1.83881	0.161195	0.9999849
202830	-83868.65	-83868.25	-0.40545	0.0140907	0.919403	0.0805974	1.83881	0.161195	0.9999849
202840	-83867.77	-83867.37	-0.40545	0.0190461	0.919403	0.0805974	1.83881	0.161195	0.9999849
202850	-83867.66	-83867.25	-0.40545	0.0168359	0.919403	0.0805974	1.83881	0.161195	0.9999849
202860	-83868.88	-83868.47	-0.40545	0.0215231	0.919403	0.0805974	1.83881	0.161195	0.9999849
202870	-83867.69	-83867.29	-0.40545	0.016608	0.919403	0.0805974	1.83881	0.161195	0.9999849
202880	-83867.69	-83867.29	-0.40545	0.016608	0.919403	0.0805974	1.83881	0.161195	0.9999849
202890	-83867.64	-83867.23	-0.40545	0.0182488	0.919403	0.0805974	1.83881	0.161195	0.9999849
202900	-83868.6	-83868.2	-0.40545	0.0210782	0.919403	0.0805974	1.83881	0.161195	0.9999849
202910	-83867.79	-83867.38	-0.40545	0.0161615	0.919403	0.0805974	1.83881	0.161195	0.9999849
202920	-83869.31	-83868.9	-0.40545	0.0221365	0.919403	0.0805974	1.83881	0.161195	0.9999849
202930	-83867.61	-83867.2	-0.40545	0.0177997	0.919403	0.0805974	1.83881	0.161195	0.9999849
202940	-83868.27	-83867.87	-0.40545	0.0148022	0.919403	0.0805974	1.83881	0.161195	0.9999849
202950	-83867.44	-83867.03	-0.40545	0.0166703	0.917864	0.0821361	1.83573	0.164272	0.9999849
202960	-83867.59	-83867.19	-0.40545	0.0190699	0.917864	0.0821361	1.83573	0.164272	0.9999849
202970	-83868.72	-83868.32	-0.40545	0.0134711	0.917864	0.0821361	1.83573	0.164272	0.9999849
202980	-83867.45	-83867.04	-0.40545	0.0183821	0.917864	0.0821361	1.83573	0.164272	0.9999849
202990	-83869.74	-83869.33	-0.40545	0.0121712	0.917864	0.0821361	1.83573	0.164272	0.9999849
203000	-83867.41	-83867.01	-0.40545	0.016863	0.917864	0.0821361	1.83573	0.164272	0.9999849
203010	-83867.45	-83867.04	-0.40545	0.0168972	0.917838	0.0821619	1.83568	0.164324	0.9999849
203020	-83869.36	-83868.96	-0.40545	0.0222862	0.917838	0.0821619	1.83568	0.164324	0.9999849
203030	-83870.05	-83869.64	-0.40545	0.0187783	0.916903	0.0830966	1.83381	0.166193	0.9999849
203040	-83867.82	-83867.41	-0.40545	0.0204149	0.919113	0.0808867	1.83823	0.161773	0.9999849
203050	-83867.15	-83866.75	-0.40545	0.0175911	0.919113	0.0808867	1.83823	0.161773	0.9999849
203060	-83867.26	-83866.85	-0.40545	0.0187072	0.919113	0.0808867	1.83823	0.161773	0.9999849
203070	-83868.09	-83867.69	-0.40545	0.0202632	0.919351	0.0806495	1.8387	0.161299	0.9999849
203080	-83867.75	-83867.35	-0.40545	0.0193282	0.919351	0.0806495	1.8387	0.161299	0.9999849
203090	-83867.75	-83867.35	-0.40545	0.0193282	0.919351	0.0806495	1.8387	0.161299	0.9999849
203100	-83867.69	-83867.29	-0.40545	0.0191086	0.919351	0.0806495	1.8387	0.161299	0.9999849
203110	-83867.6	-83867.2	-0.40545	0.0186673	0.919351	0.0806495	1.8387	0.161299	0.9999849
203120	-83869.11	-83868.7	-0.40545	0.0132571	0.919351	0.0806495	1.8387	0.161299	0.9999849
203130	-83867.51	-83867.1	-0.40545	0.017661	0.919351	0.0806495	1.8387	0.161299	0.9999849
203140	-83867.63	-83867.23	-0.40545	0.0164174	0.919351	0.0806495	1.8387	0.161299	0.9999849
203150	-83867.6	-83867.19	-0.40545	0.0198243	0.919137	0.0808627	1.83827	0.161725	0.9999849
203160	-83867.43	-83867.02	-0.40545	0.015894	0.919137	0.0808627	1.83827	0.161725	0.9999849
203170	-83867.69	-83867.29	-0.40545	0.0151339	0.919137	0.0808627	1.83827	0.161725	0.9999849
203180	-83867.27	-83866.86	-0.40545	0.0166167	0.919137	0.0808627	1.83827	0.161725	0.9999849
203190	-83867.3	-83866.89	-0.40545	0.0164462	0.919137	0.0808627	1.83827	0.161725	0.9999849
203200	-83867.42	-83867.02	-0.40545	0.0159148	0.919137	0.0808627	1.83827	0.161725	0.9999849
203210	-83867.78	-83867.38	-0.40545	0.0202778	0.919137	0.0808627	1.83827	0.161725	0.9999849
