Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
22619	1	-83869.56	-83869.16	-0.4054597	0.0169123	0.92032	0.0796803	1.84064	0.159361	0.9999946
22620	0	-83866	-83865.59	-0.4054636	0.0156325	0.918465	0.0815349	1.83693	0.16307	0.9999985
22621	1	-83869.56	-83869.16	-0.4054597	0.0169123	0.92032	0.0796803	1.84064	0.159361	0.9999946
22622	0	-83865.73	-83865.33	-0.4054636	0.0181765	0.918465	0.0815349	1.83693	0.16307	0.9999985
22623	1	-83869.51	-83869.1	-0.4054597	0.021403	0.917173	0.082827	1.83435	0.165654	0.9999946
22624	0	-83865.73	-83865.33	-0.4054636	0.0181765	0.918465	0.0815349	1.83693	0.16307	0.9999985
22625	1	-83868.23	-83867.82	-0.4054597	0.0182082	0.917173	0.082827	1.83435	0.165654	0.9999946
22626	0	-83866.31	-83865.9	-0.4054636	0.0148332	0.918465	0.0815349	1.83693	0.16307	0.9999985
22627	1	-83868.2	-83867.8	-0.4054597	0.0179999	0.917173	0.082827	1.83435	0.165654	0.9999946
22628	0	-83865.82	-83865.41	-0.4054636	0.0163457	0.918465	0.0815349	1.83693	0.16307	0.9999985
22629	1	-83868.34	-83867.94	-0.4054597	0.0159914	0.917173	0.082827	1.83435	0.165654	0.9999946
22630	0	-83865.74	-83865.33	-0.4054636	0.0182455	0.918465	0.0815349	1.83693	0.16307	0.9999985
22631	1	-83868.94	-83868.54	-0.4054597	0.0143742	0.917173	0.082827	1.83435	0.165654	0.9999946
22632	0	-83865.93	-83865.53	-0.4054636	0.0182455	0.918145	0.0818547	1.83629	0.163709	0.9999985
22633	1	-83868.22	-83867.82	-0.4054597	0.016645	0.917173	0.082827	1.83435	0.165654	0.9999946
22634	0	-83866.46	-83866.05	-0.4054636	0.0201108	0.918145	0.0818547	1.83629	0.163709	0.9999985
22635	1	-83868.22	-83867.82	-0.4054597	0.016645	0.917173	0.082827	1.83435	0.165654	0.9999946
22636	0	-83866.7	-83866.29	-0.4054636	0.0206191	0.918145	0.0818547	1.83629	0.163709	0.9999985
22637	1	-83868.55	-83868.14	-0.4054597	0.0152905	0.917173	0.082827	1.83435	0.165654	0.9999946
22638	0	-83866.7	-83866.29	-0.4054636	0.0206191	0.918145	0.0818547	1.83629	0.163709	0.9999985
22639	1	-83868.55	-83868.14	-0.4054597	0.0152905	0.917173	0.082827	1.83435	0.165654	0.9999946
22640	0	-83866.89	-83866.48	-0.4054636	0.0140505	0.918145	0.0818547	1.83629	0.163709	0.9999985
22641	1	-83868.29	-83867.88	-0.4054597	0.0185874	0.917173	0.082827	1.83435	0.165654	0.9999946
22642	0	-83866.69	-83866.29	-0.4054636	0.0186475	0.917675	0.0823249	1.83535	0.16465	0.9999985
22643	1	-83868.2	-83867.8	-0.4054597	0.0179998	0.917173	0.082827	1.83435	0.165654	0.9999946
22644	0	-83866.82	-83866.41	-0.4054636	0.0157531	0.917675	0.0823249	1.83535	0.16465	0.9999985
22645	1	-83868.9	-83868.5	-0.4054597	0.014461	0.917173	0.082827	1.83435	0.165654	0.9999946
22646	0	-83868.96	-83868.55	-0.4054636	0.0229554	0.917751	0.0822491	1.8355	0.164498	0.9999985
22647	1	-83868.29	-83867.88	-0.4054597	0.0162272	0.917173	0.082827	1.83435	0.165654	0.9999946
22648	0	-83867.08	-83866.68	-0.4054636	0.0202571	0.917751	0.0822491	1.8355	0.164498	0.9999985
22649	1	-83866.47	-83866.07	-0.4054597	0.0198785	0.918656	0.0813435	1.83731	0.162687	0.9999946
22650	0	-83866.72	-83866.31	-0.4054636	0.0193179	0.917751	0.0822491	1.8355	0.164498	0.9999985
22651	1	-83866.39	-83865.98	-0.4054597	0.0155662	0.918761	0.0812395	1.83752	0.162479	0.9999946
22652	0	-83866.55	-83866.15	-0.4054636	0.0186665	0.917751	0.0822491	1.8355	0.164498	0.9999985
22653	1	-83866.48	-83866.07	-0.4054597	0.0153129	0.918761	0.0812395	1.83752	0.162479	0.9999946
22654	0	-83866.5	-83866.09	-0.4054636	0.0165861	0.917751	0.0822491	1.8355	0.164498	0.9999985
22655	1	-83867.63	-83867.23	-0.4054597	0.0219084	0.918761	0.0812395	1.83752	0.162479	0.9999946
22656	0	-83866.65	-83866.25	-0.4054636	0.0158385	0.917751	0.0822491	1.8355	0.164498	0.9999985
22657	1	-83868.65	-83868.25	-0.4054597	0.0119924	0.918759	0.0812411	1.83752	0.162482	0.9999946
22658	0	-83866.81	-83866.4	-0.4054636	0.0153566	0.917751	0.0822491	1.8355	0.164498	0.9999985
22659	1	-83867.53	-83867.13	-0.4054597	0.0217723	0.918759	0.0812411	1.83752	0.162482	0.9999946
22660	0	-83866.53	-83866.13	-0.4054636	0.0185637	0.917751	0.0822491	1.8355	0.164498	0.9999985
22661	1	-83866.06	-83865.65	-0.4054597	0.0178364	0.918759	0.0812411	1.83752	0.162482	0.9999946
22662	0	-83866.48	-83866.08	-0.4054636	0.0182463	0.917751	0.0822491	1.8355	0.164498	0.9999985
22663	1	-83866.47	-83866.07	-0.4054597	0.0198118	0.918759	0.0812411	1.83752	0.162482	0.9999946
22664	0	-83866.48	-83866.08	-0.4054636	0.0182463	0.917751	0.0822491	1.8355	0.164498	0.9999985
22665	1	-83866.12	-83865.71	-0.4054597	0.0166778	0.918759	0.0812411	1.83752	0.162482	0.9999946
22666	0	-83867	-83866.6	-0.4054636	0.0148589	0.917751	0.0822491	1.8355	0.164498	0.9999985
22667	1	-83866.2	-83865.79	-0.4054597	0.0166778	0.918238	0.0817619	1.83648	0.163524	0.9999946
22668	0	-83866.43	-83866.03	-0.4054636	0.0174754	0.917751	0.0822491	1.8355	0.164498	0.9999985
22669	1	-83866.5	-83866.09	-0.4054597	0.0154436	0.918238	0.0817619	1.83648	0.163524	0.9999946
22670	0	-83866.43	-83866.03	-0.4054636	0.0174754	0.917751	0.0822491	1.8355	0.164498	0.9999985
22671	1	-83866.22	-83865.81	-0.4054597	0.0184995	0.918238	0.0817619	1.83648	0.163524	0.9999946
22672	0	-83866.51	-83866.11	-0.4054636	0.0164863	0.917751	0.0822491	1.8355	0.164498	0.9999985
22673	1	-83866.22	-83865.81	-0.4054597	0.0184995	0.918238	0.0817619	1.83648	0.163524	0.9999946
22674	0	-83866.84	-83866.44	-0.4054636	0.0152577	0.917751	0.0822491	1.8355	0.164498	0.9999985
22675	1	-83867.23	-83866.83	-0.4054597	0.021129	0.918238	0.0817619	1.83648	0.163524	0.9999946
22676	0	-83867.28	-83866.88	-0.4054636	0.0206499	0.917751	0.0822491	1.8355	0.164498	0.9999985
22677	1	-83866.24	-83865.84	-0.4054597	0.0163876	0.918238	0.0817619	1.83648	0.163524	0.9999946
22678	0	-83867.92	-83867.51	-0.4054636	0.0224997	0.919009	0.0809908	1.83802	0.161982	0.9999985
22679	1	-83867.09	-83866.68	-0.4054597	0.0208865	0.918238	0.0817619	1.83648	0.163524	0.9999946
22680	0	-83866.25	-83865.85	-0.4054636	0.0155316	0.919009	0.0809908	1.83802	0.161982	0.9999985
22681	1	-83867.39	-83866.99	-0.4054597	0.0213886	0.918238	0.0817619	1.83648	0.163524	0.9999946
22682	0	-83866.25	-83865.85	-0.4054636	0.0155316	0.919009	0.0809908	1.83802	0.161982	0.9999985
22683	1	-83866.23	-83865.83	-0.4054597	0.0164348	0.918238	0.0817619	1.83648	0.163524	0.9999946
22684	0	-83867.22	-83866.82	-0.4054636	0.0136156	0.919009	0.0809908	1.83802	0.161982	0.9999985
22685	1	-83866.17	-83865.76	-0.4054597	0.0181079	0.918238	0.0817619	1.83648	0.163524	0.9999946
22686	0	-83867.22	-83866.82	-0.4054636	0.0136156	0.919009	0.0809908	1.83802	0.161982	0.9999985
22687	1	-83866.3	-83865.9	-0.4054597	0.0161065	0.918238	0.0817619	1.83648	0.163524	0.9999946
22688	0	-83865.99	-83865.58	-0.4054636	0.0186314	0.919009	0.0809908	1.83802	0.161982	0.9999985
22689	1	-83866.66	-83866.25	-0.4054597	0.0150178	0.918238	0.0817619	1.83648	0.163524	0.9999946
22690	0	-83865.9	-83865.5	-0.4054636	0.0177853	0.919009	0.0809908	1.83802	0.161982	0.9999985
22691	1	-83867.62	-83867.22	-0.4054597	0.0133021	0.918238	0.0817619	1.83648	0.163524	0.9999946
22692	0	-83865.99	-83865.58	-0.4054636	0.0186043	0.919009	0.0809908	1.83802	0.161982	0.9999985
22693	1	-83866.2	-83865.79	-0.4054597	0.0166418	0.918238	0.0817619	1.83648	0.163524	0.9999946
22694	0	-83865.99	-83865.58	-0.4054636	0.0186043	0.919009	0.0809908	1.83802	0.161982	0.9999985
22695	1	-83866.14	-83865.73	-0.4054597	0.0175587	0.918238	0.0817619	1.83648	0.163524	0.9999946
22696	0	-83866.48	-83866.08	-0.4054636	0.0202273	0.919009	0.0809908	1.83802	0.161982	0.9999985
22697	1	-83866.14	-83865.73	-0.4054597	0.0175587	0.918238	0.0817619	1.83648	0.163524	0.9999946
22698	0	-83866.48	-83866.08	-0.4054636	0.0202273	0.919009	0.0809908	1.83802	0.161982	0.9999985
22699	1	-83866.06	-83865.65	-0.4054597	0.0170247	0.918705	0.0812951	1.83741	0.16259	0.9999946
22700	0	-83867.47	-83867.06	-0.4054636	0.0219199	0.919009	0.0809908	1.83802	0.161982	0.9999985
22701	1	-83868.22	-83867.82	-0.4054597	0.0124464	0.918705	0.0812951	1.83741	0.16259	0.9999946
22702	0	-83867.47	-83867.06	-0.4054636	0.0219199	0.919009	0.0809908	1.83802	0.161982	0.9999985
22703	1	-83866.05	-83865.64	-0.4054597	0.0179556	0.918705	0.0812951	1.83741	0.16259	0.9999946
22704	0	-83865.91	-83865.5	-0.4054636	0.0173	0.919009	0.0809908	1.83802	0.161982	0.9999985
22705	1	-83866.05	-83865.64	-0.4054597	0.0179556	0.918705	0.0812951	1.83741	0.16259	0.9999946
22706	0	-83865.91	-83865.5	-0.4054636	0.0179181	0.919009	0.0809908	1.83802	0.161982	0.9999985
22707	1	-83866.34	-83865.93	-0.4054597	0.0156442	0.918705	0.0812951	1.83741	0.16259	0.9999946
22708	0	-83865.9	-83865.49	-0.4054636	0.0176917	0.919009	0.0809908	1.83802	0.161982	0.9999985
22709	1	-83866.53	-83866.12	-0.4054597	0.0199972	0.918705	0.0812951	1.83741	0.16259	0.9999946
22710	0	-83867.42	-83867.02	-0.4054636	0.0212943	0.917889	0.0821114	1.83578	0.164223	0.9999985
22711	1	-83866.69	-83866.29	-0.4054597	0.0147487	0.918705	0.0812951	1.83741	0.16259	0.9999946
22712	0	-83866.29	-83865.89	-0.4054636	0.0185227	0.917889	0.0821114	1.83578	0.164223	0.9999985
22713	1	-83868.48	-83868.07	-0.4054597	0.0121551	0.918705	0.0812951	1.83741	0.16259	0.9999946
22714	0	-83866.24	-83865.84	-0.4054636	0.0181849	0.917889	0.0821114	1.83578	0.164223	0.9999985
22715	1	-83867.15	-83866.74	-0.4054597	0.0139065	0.918705	0.0812951	1.83741	0.16259	0.9999946
22716	0	-83866.43	-83866.02	-0.4054636	0.0191187	0.917889	0.0821114	1.83578	0.164223	0.9999985
22717	1	-83866.37	-83865.97	-0.4054597	0.0195774	0.918705	0.0812951	1.83741	0.16259	0.9999946
22718	0	-83866.23	-83865.82	-0.4054636	0.0179968	0.917889	0.0821114	1.83578	0.164223	0.9999985
22719	1	-83866.45	-83866.04	-0.4054597	0.0197825	0.918705	0.0812951	1.83741	0.16259	0.9999946
22720	0	-83866.23	-83865.82	-0.4054636	0.0179968	0.917889	0.0821114	1.83578	0.164223	0.9999985
22721	1	-83866.04	-83865.64	-0.4054597	0.0172128	0.918705	0.0812951	1.83741	0.16259	0.9999946
22722	0	-83866.31	-83865.9	-0.4054636	0.0163705	0.917889	0.0821114	1.83578	0.164223	0.9999985
22723	1	-83866.43	-83866.03	-0.4054597	0.019748	0.918705	0.0812951	1.83741	0.16259	0.9999946
22724	0	-83866.44	-83866.03	-0.4054636	0.0191633	0.917889	0.0821114	1.83578	0.164223	0.9999985
22725	1	-83866.4	-83865.99	-0.4054597	0.0196532	0.918705	0.0812951	1.83741	0.16259	0.9999946
22726	0	-83866.44	-83866.03	-0.4054636	0.0191633	0.917889	0.0821114	1.83578	0.164223	0.9999985
22727	1	-83866.12	-83865.71	-0.4054597	0.018581	0.918705	0.0812951	1.83741	0.16259	0.9999946
22728	0	-83866.23	-83865.82	-0.4054636	0.0191633	0.919119	0.0808815	1.83824	0.161763	0.9999985
22729	1	-83866.09	-83865.68	-0.4054597	0.0167353	0.918705	0.0812951	1.83741	0.16259	0.9999946
22730	0	-83866.51	-83866.1	-0.4054636	0.0191633	0.917845	0.0821547	1.83569	0.164309	0.9999985
22731	1	-83868.78	-83868.37	-0.4054597	0.0118342	0.918705	0.0812951	1.83741	0.16259	0.9999946
22732	0	-83866.51	-83866.1	-0.4054636	0.0191633	0.917845	0.0821547	1.83569	0.164309	0.9999985
22733	1	-83866.28	-83865.88	-0.4054597	0.0158338	0.918705	0.0812951	1.83741	0.16259	0.9999946
22734	0	-83867.68	-83867.27	-0.4054636	0.0133773	0.917845	0.0821547	1.83569	0.164309	0.9999985
22735	1	-83867.48	-83867.08	-0.4054597	0.0181818	0.919701	0.0802992	1.8394	0.160598	0.9999946
22736	0	-83866.66	-83866.25	-0.4054636	0.0185963	0.917689	0.082311	1.83538	0.164622	0.9999985
22737	1	-83867.65	-83867.24	-0.4054597	0.0178932	0.919769	0.0802314	1.83954	0.160463	0.9999946
22738	0	-83867.13	-83866.72	-0.4054636	0.0200863	0.917689	0.082311	1.83538	0.164622	0.9999985
22739	1	-83867.86	-83867.45	-0.4054597	0.0192688	0.919769	0.0802314	1.83954	0.160463	0.9999946
22740	0	-83866.57	-83866.16	-0.4054636	0.0169937	0.917689	0.082311	1.83538	0.164622	0.9999985
22741	1	-83867.69	-83867.28	-0.4054597	0.0184023	0.919769	0.0802314	1.83954	0.160463	0.9999946
22742	0	-83867.23	-83866.83	-0.4054636	0.020322	0.917689	0.082311	1.83538	0.164622	0.9999985
22743	1	-83867.64	-83867.24	-0.4054597	0.0174476	0.919769	0.0802314	1.83954	0.160463	0.9999946
22744	0	-83866.75	-83866.34	-0.4054636	0.0159271	0.917689	0.082311	1.83538	0.164622	0.9999985
22745	1	-83867.91	-83867.51	-0.4054597	0.0194607	0.919769	0.0802314	1.83954	0.160463	0.9999946
22746	0	-83866.98	-83866.57	-0.4054636	0.019727	0.917689	0.082311	1.83538	0.164622	0.9999985
22747	1	-83866.05	-83865.64	-0.4054597	0.0170237	0.918681	0.0813186	1.83736	0.162637	0.9999946
22748	0	-83867.93	-83867.53	-0.4054636	0.0215261	0.917689	0.082311	1.83538	0.164622	0.9999985
22749	1	-83867.5	-83867.09	-0.4054597	0.0133621	0.918681	0.0813186	1.83736	0.162637	0.9999946
22750	0	-83868	-83867.6	-0.4054636	0.0132958	0.917689	0.082311	1.83538	0.164622	0.9999985
22751	1	-83866.46	-83866.05	-0.4054597	0.0152811	0.918681	0.0813186	1.83736	0.162637	0.9999946
22752	0	-83866.6	-83866.19	-0.4054636	0.0166997	0.917689	0.082311	1.83538	0.164622	0.9999985
22753	1	-83866.03	-83865.62	-0.4054597	0.0173419	0.918681	0.0813186	1.83736	0.162637	0.9999946
22754	0	-83866.64	-83866.24	-0.4054636	0.0164019	0.917689	0.082311	1.83538	0.164622	0.9999985
22755	1	-83866.03	-83865.63	-0.4054597	0.0173048	0.918681	0.0813186	1.83736	0.162637	0.9999946
22756	0	-83867.84	-83867.43	-0.4054636	0.0135402	0.917689	0.082311	1.83538	0.164622	0.9999985
22757	1	-83866.25	-83865.85	-0.4054597	0.0166708	0.918167	0.081833	1.83633	0.163666	0.9999946
22758	0	-83867.86	-83867.46	-0.4054636	0.0214247	0.917689	0.082311	1.83538	0.164622	0.9999985
22759	1	-83866.25	-83865.85	-0.4054597	0.0166708	0.918167	0.081833	1.83633	0.163666	0.9999946
22760	0	-83866.83	-83866.43	-0.4054636	0.0156215	0.917689	0.082311	1.83538	0.164622	0.9999985
22761	1	-83866.22	-83865.82	-0.4054597	0.0169273	0.918167	0.081833	1.83633	0.163666	0.9999946
22762	0	-83867.15	-83866.74	-0.4054636	0.0201351	0.917689	0.082311	1.83538	0.164622	0.9999985
22763	1	-83866.22	-83865.82	-0.4054597	0.0169273	0.918167	0.081833	1.83633	0.163666	0.9999946
22764	0	-83868.64	-83868.24	-0.4054636	0.0209909	0.919911	0.0800892	1.83982	0.160178	0.9999985
22765	1	-83866.22	-83865.82	-0.4054597	0.0169273	0.918167	0.081833	1.83633	0.163666	0.9999946
22766	0	-83867.73	-83867.33	-0.4054636	0.0179646	0.919911	0.0800892	1.83982	0.160178	0.9999985
22767	1	-83866.22	-83865.82	-0.4054597	0.0169273	0.918167	0.081833	1.83633	0.163666	0.9999946
22768	0	-83868.64	-83868.24	-0.4054636	0.0209925	0.919911	0.0800892	1.83982	0.160178	0.9999985
22769	1	-83866.2	-83865.79	-0.4054597	0.0176243	0.918167	0.081833	1.83633	0.163666	0.9999946
22770	0	-83868.97	-83868.57	-0.4054636	0.0215365	0.919911	0.0800892	1.83982	0.160178	0.9999985
22771	1	-83866.85	-83866.44	-0.4054597	0.0147131	0.918167	0.081833	1.83633	0.163666	0.9999946
22772	0	-83868.6	-83868.2	-0.4054636	0.0144442	0.919911	0.0800892	1.83982	0.160178	0.9999985
22773	1	-83867.37	-83866.97	-0.4054597	0.021257	0.918167	0.081833	1.83633	0.163666	0.9999946
22774	0	-83868.6	-83868.2	-0.4054636	0.0144442	0.919911	0.0800892	1.83982	0.160178	0.9999985
22775	1	-83867.37	-83866.97	-0.4054597	0.021257	0.918167	0.081833	1.83633	0.163666	0.9999946
22776	0	-83866.01	-83865.6	-0.4054636	0.0195209	0.918571	0.081429	1.83714	0.162858	0.9999985
22777	1	-83866.29	-83865.88	-0.4054597	0.0164576	0.918167	0.081833	1.83633	0.163666	0.9999946
22778	0	-83865.74	-83865.33	-0.4054636	0.0167488	0.918571	0.081429	1.83714	0.162858	0.9999985
22779	1	-83866.45	-83866.05	-0.4054597	0.0192632	0.918167	0.081833	1.83633	0.163666	0.9999946
22780	0	-83867.44	-83867.04	-0.4054636	0.0221276	0.918571	0.081429	1.83714	0.162858	0.9999985
22781	1	-83866.45	-83866.05	-0.4054597	0.0192632	0.918167	0.081833	1.83633	0.163666	0.9999946
22782	0	-83865.77	-83865.37	-0.4054636	0.0185863	0.918571	0.081429	1.83714	0.162858	0.9999985
22783	1	-83867.63	-83867.22	-0.4054597	0.0133749	0.918167	0.081833	1.83633	0.163666	0.9999946
22784	0	-83865.69	-83865.28	-0.4054636	0.0177256	0.918571	0.081429	1.83714	0.162858	0.9999985
22785	1	-83866.32	-83865.91	-0.4054597	0.0194028	0.918461	0.0815392	1.83692	0.163078	0.9999946
22786	0	-83865.69	-83865.29	-0.4054636	0.0178446	0.918571	0.081429	1.83714	0.162858	0.9999985
22787	1	-83866.32	-83865.91	-0.4054597	0.0194028	0.918461	0.0815392	1.83692	0.163078	0.9999946
22788	0	-83866.05	-83865.65	-0.4054636	0.0154493	0.918571	0.081429	1.83714	0.162858	0.9999985
22789	1	-83866.05	-83865.64	-0.4054597	0.0180596	0.918461	0.0815392	1.83692	0.163078	0.9999946
22790	0	-83866.61	-83866.21	-0.4054636	0.0154493	0.919262	0.0807382	1.83852	0.161476	0.9999985
22791	1	-83867.96	-83867.55	-0.4054597	0.0170757	0.917248	0.082752	1.8345	0.165504	0.9999946
22792	0	-83866.36	-83865.95	-0.4054636	0.016346	0.919262	0.0807382	1.83852	0.161476	0.9999985
22793	1	-83866.1	-83865.7	-0.4054597	0.0170757	0.918318	0.0816821	1.83664	0.163364	0.9999946
22794	0	-83866.23	-83865.82	-0.4054636	0.0178244	0.919262	0.0807382	1.83852	0.161476	0.9999985
22795	1	-83866.1	-83865.7	-0.4054597	0.0170757	0.918318	0.0816821	1.83664	0.163364	0.9999946
22796	0	-83866.23	-83865.82	-0.4054636	0.0173913	0.919262	0.0807382	1.83852	0.161476	0.9999985
22797	1	-83866.3	-83865.9	-0.4054597	0.0159052	0.918318	0.0816821	1.83664	0.163364	0.9999946
22798	0	-83867.94	-83867.53	-0.4054636	0.0130919	0.919262	0.0807382	1.83852	0.161476	0.9999985
22799	1	-83866.3	-83865.9	-0.4054597	0.0159052	0.918318	0.0816821	1.83664	0.163364	0.9999946
22800	0	-83868.12	-83867.72	-0.4054636	0.0223784	0.919262	0.0807382	1.83852	0.161476	0.9999985
22801	1	-83866.81	-83866.4	-0.4054597	0.0204578	0.918318	0.0816821	1.83664	0.163364	0.9999946
22802	0	-83868.12	-83867.72	-0.4054636	0.0223784	0.919262	0.0807382	1.83852	0.161476	0.9999985
22803	1	-83866.19	-83865.79	-0.4054597	0.0163825	0.918318	0.0816821	1.83664	0.163364	0.9999946
22804	0	-83867.81	-83867.4	-0.4054636	0.0219674	0.919262	0.0807382	1.83852	0.161476	0.9999985
22805	1	-83866.19	-83865.79	-0.4054597	0.0163825	0.918318	0.0816821	1.83664	0.163364	0.9999946
22806	0	-83867.81	-83867.4	-0.4054636	0.0219674	0.919262	0.0807382	1.83852	0.161476	0.9999985
22807	1	-83866.24	-83865.83	-0.4054597	0.0188727	0.918318	0.0816821	1.83664	0.163364	0.9999946
22808	0	-83867.81	-83867.4	-0.4054636	0.0219674	0.919262	0.0807382	1.83852	0.161476	0.9999985
22809	1	-83867.8	-83867.4	-0.4054597	0.0129915	0.918318	0.0816821	1.83664	0.163364	0.9999946
22810	0	-83867.96	-83867.56	-0.4054636	0.0221712	0.919262	0.0807382	1.83852	0.161476	0.9999985
22811	1	-83866.23	-83865.83	-0.4054597	0.0161988	0.918318	0.0816821	1.83664	0.163364	0.9999946
22812	0	-83867.44	-83867.04	-0.4054636	0.0137972	0.919262	0.0807382	1.83852	0.161476	0.9999985
22813	1	-83866.13	-83865.72	-0.4054597	0.0184307	0.918787	0.0812125	1.83757	0.162425	0.9999946
22814	0	-83867.44	-83867.04	-0.4054636	0.0137972	0.919262	0.0807382	1.83852	0.161476	0.9999985
22815	1	-83866.13	-83865.72	-0.4054597	0.0184307	0.918787	0.0812125	1.83757	0.162425	0.9999946
22816	0	-83866.37	-83865.97	-0.4054636	0.0162702	0.919262	0.0807382	1.83852	0.161476	0.9999985
22817	1	-83866.13	-83865.72	-0.4054597	0.0184307	0.918787	0.0812125	1.83757	0.162425	0.9999946
22818	0	-83866.32	-83865.91	-0.4054636	0.0186847	0.919262	0.0807382	1.83852	0.161476	0.9999985
22819	1	-83866.11	-83865.71	-0.4054597	0.0183218	0.918787	0.0812125	1.83757	0.162425	0.9999946
22820	0	-83866.58	-83866.18	-0.4054636	0.0155407	0.919262	0.0807382	1.83852	0.161476	0.9999985
22821	1	-83866.38	-83865.97	-0.4054597	0.0194952	0.918787	0.0812125	1.83757	0.162425	0.9999946
22822	0	-83867.28	-83866.88	-0.4054636	0.0140551	0.919262	0.0807382	1.83852	0.161476	0.9999985
22823	1	-83866.07	-83865.66	-0.4054597	0.0174319	0.918787	0.0812125	1.83757	0.162425	0.9999946
22824	0	-83866.31	-83865.91	-0.4054636	0.0186658	0.919262	0.0807382	1.83852	0.161476	0.9999985
22825	1	-83866.35	-83865.95	-0.4054597	0.0157097	0.918787	0.0812125	1.83757	0.162425	0.9999946
22826	0	-83866.35	-83865.94	-0.4054636	0.0163963	0.919262	0.0807382	1.83852	0.161476	0.9999985
22827	1	-83866.4	-83866	-0.4054597	0.0195824	0.918787	0.0812125	1.83757	0.162425	0.9999946
22828	0	-83866.86	-83866.45	-0.4054636	0.0203675	0.919262	0.0807382	1.83852	0.161476	0.9999985
22829	1	-83867.09	-83866.69	-0.4054597	0.0210734	0.918787	0.0812125	1.83757	0.162425	0.9999946
22830	0	-83866.86	-83866.45	-0.4054636	0.0203675	0.919262	0.0807382	1.83852	0.161476	0.9999985
22831	1	-83866.41	-83866.01	-0.4054597	0.0155239	0.918787	0.0812125	1.83757	0.162425	0.9999946
22832	0	-83866.39	-83865.99	-0.4054636	0.019051	0.919262	0.0807382	1.83852	0.161476	0.9999985
22833	1	-83866.74	-83866.33	-0.4054597	0.0147355	0.918787	0.0812125	1.83757	0.162425	0.9999946
22834	0	-83871.47	-83871.07	-0.4054636	0.00927349	0.918749	0.0812513	1.8375	0.162503	0.9999985
22835	1	-83866.07	-83865.66	-0.4054597	0.0178298	0.918787	0.0812125	1.83757	0.162425	0.9999946
22836	0	-83868.82	-83868.41	-0.4054636	0.0236442	0.918749	0.0812513	1.8375	0.162503	0.9999985
22837	1	-83866.53	-83866.12	-0.4054597	0.0152219	0.918787	0.0812125	1.83757	0.162425	0.9999946
22838	0	-83865.72	-83865.31	-0.4054636	0.0175826	0.918749	0.0812513	1.8375	0.162503	0.9999985
22839	1	-83867.91	-83867.5	-0.4054597	0.0130255	0.918945	0.0810548	1.83789	0.16211	0.9999946
22840	0	-83865.72	-83865.31	-0.4054636	0.0175826	0.918749	0.0812513	1.8375	0.162503	0.9999985
22841	1	-83866.94	-83866.53	-0.4054597	0.0145541	0.918945	0.0810548	1.83789	0.16211	0.9999946
22842	0	-83865.72	-83865.31	-0.4054636	0.0175826	0.918749	0.0812513	1.8375	0.162503	0.9999985
22843	1	-83866.82	-83866.42	-0.4054597	0.0145541	0.918315	0.0816852	1.83663	0.16337	0.9999946
22844	0	-83865.72	-83865.31	-0.4054636	0.0175826	0.918749	0.0812513	1.8375	0.162503	0.9999985
22845	1	-83867.64	-83867.24	-0.4054597	0.0132087	0.918315	0.0816852	1.83663	0.16337	0.9999946
22846	0	-83865.91	-83865.5	-0.4054636	0.0160716	0.918749	0.0812513	1.8375	0.162503	0.9999985
22847	1	-83866.27	-83865.87	-0.4054597	0.0190159	0.918315	0.0816852	1.83663	0.16337	0.9999946
22848	0	-83866.14	-83865.74	-0.4054636	0.0153165	0.918749	0.0812513	1.8375	0.162503	0.9999985
22849	1	-83866.92	-83866.51	-0.4054597	0.0143735	0.918315	0.0816852	1.83663	0.16337	0.9999946
22850	0	-83867.09	-83866.69	-0.4054636	0.0135153	0.918749	0.0812513	1.8375	0.162503	0.9999985
22851	1	-83868.62	-83868.21	-0.4054597	0.0230165	0.918315	0.0816852	1.83663	0.16337	0.9999946
