Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]
431	1	-39.4734	-39.43106	-0.04234598	0.330005	0.0960075
432	0	-37.63568	-37.56388	-0.07180461	0.218115	0.210435
433	1	-41.37448	-37.34829	-4.026192	0.302361	0.466782
434	0	-39.49527	-39.29475	-0.2005264	0.333879	0.105758
435	1	-39.24819	-40.43213	1.183942	0.0528418	0.26755
436	0	-37.49967	-38.81161	1.311943	0.20844	0.100927
437	1	-37.44602	-38.26201	0.8159981	0.210542	0.141541
438	0	-38.01353	-37.35757	-0.6559594	0.216271	0.262593
439	1	-38.39586	-38.37473	-0.02112641	0.137453	0.286732
440	0	-38.47247	-41.39505	2.922578	0.0336164	0.137026
441	1	-37.65345	-39.28498	1.631536	0.148094	0.133747
442	0	-38.66818	-39.35247	0.6842937	0.0888603	0.274566
443	1	-38.81092	-37.15972	-1.6512	0.245733	0.318851
444	0	-40.7477	-44.01689	3.269187	0.102488	0.0383009
445	1	-37.48032	-38.79299	1.31267	0.132909	0.176396
446	0	-39.38703	-37.42468	-1.96235	0.229881	0.361502
447	1	-37.99678	-38.80737	0.810593	0.106685	0.245863
448	0	-46.55501	-43.19015	-3.364865	0.127294	0.584889
449	1	-39.58264	-37.28968	-2.292968	0.339641	0.280218
450	0	-37.86956	-39.87546	2.0059	0.158001	0.0915952
451	1	-38.07648	-38.43047	0.3539902	0.272328	0.119548
452	0	-38.05743	-38.67879	0.6213545	0.267288	0.10156
453	1	-37.55514	-39.02019	1.465057	0.154133	0.142046
454	0	-38.57808	-37.5644	-1.013683	0.299999	0.209676
455	1	-37.52798	-37.88701	0.3590309	0.223015	0.168426
456	0	-41.15971	-41.81355	0.6538418	0.0432605	0.322789
457	1	-37.47067	-38.72916	1.25849	0.13575	0.178221
458	0	-37.4501	-38.66991	1.219816	0.18119	0.136112
459	1	-39.96348	-37.00093	-2.962558	0.328017	0.349515
460	0	-40.0015	-41.43352	1.432024	0.277965	0.0210592
461	1	-38.04422	-37.43143	-0.6127922	0.262971	0.212174
462	0	-38.20002	-40.50465	2.304622	0.147512	0.0763554
463	1	-38.44794	-37.44519	-1.002751	0.290248	0.218485
464	0	-37.66779	-39.59515	1.927369	0.0821987	0.174161
465	1	-37.9636	-39.94275	1.979148	0.137631	0.114269
466	0	-37.51114	-38.61313	1.10199	0.218477	0.108973
467	1	-37.49791	-38.8282	1.330293	0.12232	0.185467
468	0	-37.65308	-39.36374	1.710667	0.166515	0.108509
469	1	-37.49806	-38.89555	1.397499	0.127913	0.174085
470	0	-39.36674	-42.31343	2.946695	0.13069	0.0378746
471	1	-37.62491	-38.96634	1.341429	0.102041	0.204786
472	0	-39.12265	-38.33956	-0.7830876	0.155908	0.333905
473	1	-39.3204	-37.82676	-1.493642	0.195438	0.355575
474	0	-38.60231	-37.95312	-0.6491917	0.304398	0.173882
475	1	-40.39278	-37.25473	-3.138049	0.278312	0.414335
476	0	-37.79316	-37.52215	-0.2710061	0.200611	0.245096
477	1	-37.43356	-38.43457	1.001012	0.153835	0.182313
478	0	-38.72428	-40.4277	1.703424	0.0438647	0.231784
479	1	-37.46372	-38.63068	1.166958	0.137034	0.184821
480	0	-37.56666	-39.17358	1.606922	0.177431	0.10653
481	1	-38.64234	-37.32838	-1.313959	0.221884	0.313653
482	0	-37.49976	-38.8402	1.340441	0.158071	0.148841
483	1	-39.11254	-37.38966	-1.722876	0.322441	0.248316
484	0	-38.7505	-41.72371	2.97321	0.0503443	0.115937
485	1	-38.87426	-37.28622	-1.58804	0.307538	0.251606
486	0	-38.33201	-40.10224	1.770236	0.0511468	0.218747
487	1	-37.94003	-37.60938	-0.3306497	0.188177	0.262667
488	0	-38.09458	-38.07223	-0.02235374	0.275795	0.148495
489	1	-39.62148	-38.08786	-1.533624	0.35176	0.202697
490	0	-37.81203	-38.81935	1.007315	0.245813	0.0897919
491	1	-37.43558	-38.15461	0.7190328	0.167731	0.192703
492	0	-38.20564	-40.92337	2.717723	0.0447026	0.143584
493	1	-38.78449	-37.34386	-1.44063	0.305226	0.241221
494	0	-38.12698	-40.46637	2.33939	0.0925139	0.128359
495	1	-37.72647	-37.7367	0.01022538	0.179563	0.241922
496	0	-37.50336	-37.85441	0.3510449	0.183695	0.208434
497	1	-38.44546	-40.87869	2.433228	0.0996028	0.113187
498	0	-37.50234	-38.86224	1.359907	0.148084	0.157152
499	1	-37.97153	-39.58209	1.610558	0.0696216	0.214026
500	0	-39.63031	-37.32026	-2.310056	0.246942	0.37439
501	1	-37.88841	-39.59652	1.708112	0.0696197	0.205625
502	0	-39.55488	-38.1784	-1.376479	0.17759	0.363332
503	1	-38.1044	-38.15611	0.05170527	0.276197	0.141715
504	0	-37.91672	-37.56284	-0.3538756	0.192943	0.259901
505	1	-38.40749	-38.60943	0.2019332	0.123594	0.281379
506	0	-39.16158	-37.0154	-2.146172	0.28427	0.322946
507	1	-37.45861	-38.73423	1.275616	0.185608	0.126888
508	0	-37.74709	-39.56109	1.813996	0.158828	0.107297
509	1	-37.88136	-39.28726	1.405902	0.0823912	0.218883
510	0	-37.82436	-38.1639	0.3395424	0.256819	0.136301
511	1	-39.374	-39.09157	-0.2824348	0.331731	0.11496
512	0	-38.6557	-37.42665	-1.229043	0.212217	0.316007
513	1	-38.06205	-38.8782	0.8161404	0.26315	0.0889211
514	0	-37.63239	-37.7024	0.07001061	0.232697	0.183638
515	1	-37.47939	-38.79175	1.312361	0.13665	0.172681
516	0	-38.1332	-38.42063	0.2874308	0.276023	0.121586
517	1	-37.73581	-37.46304	-0.2727664	0.218287	0.227572
518	0	-37.56469	-38.85545	1.290758	0.110791	0.200401
519	1	-37.67151	-39.39066	1.719143	0.204233	0.0700612
520	0	-37.55404	-37.71053	0.1564921	0.218107	0.19078
521	1	-38.45217	-37.12257	-1.329599	0.25667	0.280214
522	0	-39.96626	-40.4577	0.4914378	0.325528	0.0545098
523	1	-40.46137	-41.1786	0.7172295	0.324118	0.0364716
524	0	-39.84893	-37.62701	-2.221916	0.225665	0.388075
525	1	-37.95727	-39.09005	1.132779	0.0917219	0.233077
526	0	-38.83225	-39.28628	0.4540356	0.0956583	0.287601
527	1	-39.49821	-37.05422	-2.443998	0.319882	0.312987
528	0	-37.77993	-39.46022	1.680283	0.214748	0.0628933
529	1	-37.44443	-38.60548	1.161043	0.166117	0.156247
530	0	-37.88046	-39.84644	1.965985	0.199264	0.0537702
531	1	-41.99247	-37.57484	-4.41763	0.43704	0.365818
532	0	-38.36038	-41.15166	2.791285	0.0319329	0.150018
533	1	-38.47372	-37.42342	-1.050301	0.29109	0.221738
534	0	-37.92024	-38.2578	0.3375634	0.13892	0.254371
535	1	-37.43084	-38.55467	1.123832	0.18642	0.13915
536	0	-37.73335	-39.53805	1.804703	0.0757489	0.191176
537	1	-37.51057	-38.7581	1.247533	0.121093	0.193822
538	0	-38.00216	-39.76384	1.761672	0.0625697	0.208062
539	1	-37.63547	-37.5769	-0.05857518	0.20688	0.22053
540	0	-37.992	-40.36242	2.370416	0.0791377	0.139062
541	1	-37.46179	-37.91381	0.4520126	0.206804	0.176629
542	0	-39.22806	-38.07249	-1.155569	0.175845	0.34605
543	1	-37.44884	-37.96262	0.5137842	0.18357	0.194543
544	0	-37.56403	-39.1098	1.545767	0.132515	0.156713
545	1	-38.41875	-38.32351	-0.09523857	0.141061	0.289507
546	0	-37.58815	-37.68999	0.1018421	0.193278	0.220315
547	1	-37.41013	-38.22274	0.8126112	0.192548	0.159827
548	0	-39.72087	-37.09168	-2.629198	0.27818	0.370639
549	1	-37.41834	-38.44212	1.023782	0.176002	0.158185
550	0	-40.05121	-37.18373	-2.867488	0.275564	0.39378
551	1	-38.05161	-39.63231	1.580704	0.0676006	0.218618
552	0	-37.78609	-39.59629	1.810198	0.148918	0.117535
553	1	-38.67973	-37.85272	-0.8270038	0.308057	0.185538
554	0	-37.93959	-39.43872	1.499126	0.232485	0.0607594
555	1	-37.45108	-38.26548	0.8144052	0.211949	0.140271
556	0	-37.7487	-38.80141	1.052707	0.107086	0.224609
557	1	-38.53015	-38.74347	0.2133164	0.118274	0.285718
558	0	-37.64615	-39.33293	1.686778	0.0871271	0.189955
559	1	-37.83096	-39.87986	2.048907	0.166488	0.0794035
560	0	-37.41521	-38.41687	1.001655	0.179771	0.156322
561	1	-37.86918	-38.5401	0.6709247	0.256464	0.108114
562	0	-38.99625	-41.19373	2.197482	0.023909	0.209186
563	1	-37.644	-38.99907	1.35507	0.099714	0.205939
564	0	-37.58469	-38.81412	1.229428	0.223006	0.0934682
565	1	-37.46496	-38.7628	1.297833	0.18375	0.126832
566	0	-38.23699	-39.58324	1.346251	0.250314	0.0560982
567	1	-38.51887	-38.96434	0.445473	0.105878	0.278119
568	0	-37.42534	-38.39288	0.9675439	0.159437	0.179593
569	1	-39.01035	-40.61977	1.609427	0.253268	0.0304765
570	0	-37.47501	-38.78965	1.314649	0.178454	0.130679
571	1	-38.20233	-37.35338	-0.8489458	0.271119	0.224367
572	0	-38.19118	-37.81782	-0.3733634	0.281086	0.173437
573	1	-38.48752	-37.11956	-1.367964	0.267524	0.272665
574	0	-38.9185	-37.35512	-1.563383	0.312262	0.244758
575	1	-37.98766	-37.30877	-0.6788987	0.227115	0.253724
576	0	-37.47887	-37.84498	0.3661105	0.191981	0.198851
577	1	-43.80008	-39.03705	-4.763035	0.250323	0.582284
578	0	-38.41335	-37.23502	-1.178327	0.230701	0.293154
579	1	-38.66564	-41.31204	2.646407	0.0840651	0.110364
580	0	-38.10013	-40.32905	2.228921	0.104101	0.126286
581	1	-37.80029	-37.40694	-0.3933462	0.225639	0.230605
582	0	-38.03051	-38.28601	0.2554997	0.270735	0.129624
583	1	-38.00042	-37.74076	-0.2596559	0.176581	0.268148
584	0	-38.86173	-39.3041	0.4423708	0.0954101	0.288854
585	1	-38.17499	-37.95733	-0.2176582	0.280723	0.160389
586	0	-37.44818	-38.55238	1.104193	0.145102	0.182158
587	1	-37.83532	-37.45896	-0.3763588	0.244355	0.210426
588	0	-37.45093	-38.46405	1.013121	0.145673	0.189432
589	1	-37.52702	-37.7543	0.227275	0.21484	0.18795
590	0	-37.77586	-38.30482	0.5289517	0.252122	0.124684
591	1	-37.86175	-37.96161	0.0998595	0.259637	0.154128
592	0	-37.80621	-37.4109	-0.3953095	0.220449	0.235964
593	1	-39.91466	-37.08702	-2.827637	0.285103	0.380808
594	0	-37.54081	-39.08948	1.548664	0.122314	0.166664
595	1	-37.53116	-37.85942	0.3282577	0.179071	0.215021
596	0	-37.4733	-38.39771	0.9244173	0.215924	0.126821
597	1	-37.61982	-38.23337	0.6135498	0.238159	0.131361
598	0	-38.96579	-38.63461	-0.3311788	0.134257	0.316633
599	1	-38.10756	-40.34877	2.241215	0.150825	0.0785031
600	0	-38.55934	-38.51905	-0.04029419	0.131891	0.293945
601	1	-38.41331	-40.81602	2.402711	0.180378	0.0350411
602	0	-37.76985	-39.933	2.163151	0.0785844	0.157468
603	1	-37.56628	-37.83192	0.2656376	0.178444	0.221042
604	0	-37.62706	-38.06202	0.4349596	0.239021	0.145881
605	1	-37.59416	-38.68529	1.09113	0.228242	0.100144
606	0	-38.46199	-40.89208	2.430088	0.100972	0.112088
607	1	-37.9851	-37.33068	-0.6544191	0.222104	0.256627
608	0	-37.42549	-38.02164	0.596151	0.192481	0.178537
609	1	-37.53668	-37.89011	0.3534214	0.22467	0.167255
610	0	-40.30928	-41.63133	1.322044	0.0312157	0.277281
611	1	-37.66506	-39.36847	1.703409	0.084676	0.190974
612	0	-37.59862	-38.65628	1.057662	0.118664	0.212604
613	1	-37.42975	-38.07221	0.6424648	0.202279	0.16475
614	0	-40.6521	-43.87854	3.226438	0.0706971	0.0737735
615	1	-38.08426	-37.8343	-0.2499653	0.274495	0.1694
616	0	-37.78719	-37.42975	-0.3574471	0.232617	0.220535
617	1	-39.45274	-38.65393	-0.7988023	0.145541	0.345626
618	0	-39.02592	-39.06702	0.041094	0.111568	0.307257
619	1	-37.73877	-37.60983	-0.1289437	0.242171	0.1913
620	0	-38.17655	-38.47955	0.3029944	0.127502	0.268766
621	1	-37.66327	-39.32041	1.657147	0.155863	0.123771
622	0	-37.78721	-37.54888	-0.2383321	0.197466	0.245427
623	1	-39.74857	-37.67166	-2.076905	0.219144	0.382106
624	0	-37.86289	-39.54758	1.684688	0.0717747	0.205488
625	1	-37.69902	-37.85203	0.1530104	0.24458	0.164606
626	0	-37.95715	-40.28873	2.331576	0.0808947	0.140651
627	1	-38.05941	-40.1432	2.083794	0.141769	0.101119
628	0	-37.52377	-39.00672	1.482956	0.178128	0.116509
629	1	-38.8474	-37.76508	-1.082317	0.188129	0.327457
630	0	-38.78549	-41.2899	2.504417	0.114511	0.092148
631	1	-37.41166	-38.32798	0.9163267	0.191421	0.152021
632	0	-38.29925	-38.5391	0.2398456	0.28457	0.117138
633	1	-37.42305	-38.48864	1.065588	0.188391	0.142195
634	0	-37.88673	-40.09182	2.205093	0.0566343	0.175805
635	1	-38.47421	-37.2459	-1.228313	0.229489	0.298671
636	0	-38.22658	-39.03138	0.8047971	0.0973221	0.255726
637	1	-39.00811	-37.252	-1.75611	0.237733	0.335887
638	0	-37.6295	-39.00489	1.375387	0.221073	0.0828295
639	1	-37.60611	-38.81692	1.210803	0.225624	0.0924548
640	0	-38.4528	-41.3503	2.897504	0.042109	0.130693
641	1	-37.43967	-38.08665	0.6469788	0.172363	0.194277
642	0	-37.45568	-37.89815	0.4424703	0.193205	0.19105
643	1	-38.2697	-40.1916	1.921904	0.217551	0.0392797
644	0	-43.32642	-39.75543	-3.570997	0.195853	0.534084
645	1	-37.41884	-38.08568	0.6668321	0.195255	0.169675
646	0	-39.65027	-40.96447	1.3142	0.280751	0.0284218
647	1	-37.51413	-38.88809	1.373957	0.207729	0.0962965
648	0	-37.47116	-37.94949	0.4783284	0.178654	0.202513
649	1	-37.6122	-39.38412	1.771913	0.0914311	0.178318
650	0	-42.67649	-37.23281	-5.443677	0.372849	0.518383
651	1	-37.44823	-38.61019	1.16196	0.150124	0.172161
652	0	-39.43949	-42.11126	2.671768	0.175213	0.0170313
653	1	-37.42736	-38.2028	0.7754327	0.204005	0.151572
654	0	-37.5599	-39.15984	1.599944	0.178827	0.105734
655	1	-38.35027	-37.80704	-0.5432265	0.290322	0.178831
656	0	-38.38615	-38.54513	0.158974	0.126977	0.281696
657	1	-37.95521	-40.40525	2.450037	0.05708	0.154262
658	0	-37.947	-40.3707	2.4237	0.0547492	0.158862
659	1	-38.71612	-41.54114	2.825024	0.0660811	0.112964
660	0	-37.83533	-39.44176	1.606437	0.0762438	0.207758
661	1	-39.75844	-38.67261	-1.085832	0.354552	0.161337
662	0	-38.00343	-39.05808	1.054645	0.09356	0.237968
663	1	-38.07153	-40.26433	2.192797	0.15064	0.0828585
664	0	-37.95359	-39.80124	1.847654	0.0616244	0.201601
665	1	-38.2605	-37.17664	-1.083858	0.249249	0.26647
666	0	-37.70649	-39.41148	1.704993	0.145436	0.130077
667	1	-38.1994	-40.38613	2.186731	0.137025	0.0969961
668	0	-38.17398	-37.44251	-0.7314711	0.27307	0.212297
669	1	-37.94409	-40.05706	2.112976	0.157465	0.0829087
670	0	-37.49605	-37.88302	0.3869743	0.181488	0.207547
671	1	-37.64053	-37.74978	0.1092493	0.235669	0.177287
672	0	-37.46822	-37.86468	0.3964663	0.193137	0.195081
673	1	-38.43057	-37.3873	-1.043273	0.287412	0.224811
674	0	-39.80342	-39.73764	-0.06578075	0.0970172	0.331014
675	1	-40.16093	-37.50664	-2.65429	0.369105	0.281875
676	0	-40.38164	-37.00758	-3.374066	0.320886	0.392089
677	1	-37.66699	-39.51761	1.850619	0.189383	0.0735875
678	0	-37.45355	-38.65214	1.198597	0.165633	0.153497
679	1	-37.77289	-37.4443	-0.3285913	0.232426	0.218241
680	0	-37.95817	-38.64232	0.6841471	0.261146	0.102293
681	1	-37.70584	-38.59928	0.8934372	0.24188	0.103533
682	0	-38.01154	-38.86985	0.8583075	0.259806	0.0886324
683	1	-37.88372	-39.83223	1.94851	0.124329	0.13021
684	0	-37.48704	-38.77662	1.289582	0.126618	0.184674
685	1	-37.42748	-38.46957	1.042089	0.197818	0.134792
686	0	-37.4993	-38.95528	1.455981	0.19561	0.101351
687	1	-38.18243	-37.37949	-0.8029325	0.271011	0.220511
688	0	-38.54841	-38.66694	0.1185355	0.123008	0.289148
689	1	-37.51291	-37.81009	0.2971777	0.187889	0.20888
690	0	-38.69259	-38.55006	-0.142532	0.132892	0.301749
691	1	-37.49939	-38.88932	1.389929	0.134669	0.167981
692	0	-41.13492	-38.2962	-2.838722	0.216177	0.450689
693	1	-37.44597	-38.61335	1.167378	0.200171	0.121648
694	0	-37.97922	-37.2942	-0.6850217	0.235744	0.245623
695	1	-37.46418	-38.48423	1.020045	0.212136	0.122373
696	0	-38.04798	-37.28805	-0.7599326	0.251269	0.23655
697	1	-38.22939	-37.5653	-0.6640905	0.193102	0.286462
698	0	-38.01565	-40.28343	2.267783	0.170896	0.0561438
699	1	-37.66978	-37.53404	-0.1357354	0.223792	0.210265
700	0	-37.42745	-38.52726	1.099806	0.183907	0.143731
701	1	-38.6325	-41.37071	2.738209	0.0215888	0.164933
702	0	-38.34386	-40.49031	2.146451	0.0388637	0.198627
703	1	-37.86838	-39.75858	1.890196	0.137564	0.121998
704	0	-40.05746	-37.00826	-3.049194	0.3333	0.351693
705	1	-42.62532	-37.9423	-4.683025	0.289665	0.536051
706	0	-41.5857	-38.93496	-2.650737	0.19032	0.460355
707	1	-37.79351	-39.83758	2.044071	0.179674	0.0666349
708	0	-37.44967	-38.68545	1.235776	0.187557	0.12837
709	1	-37.75482	-37.80281	0.04798478	0.172975	0.245257
710	0	-39.88992	-38.15625	-1.733664	0.363144	0.208543
711	1	-38.6485	-37.07849	-1.570011	0.268662	0.288929
712	0	-38.09685	-39.82626	1.729405	0.225189	0.0482215
713	1	-38.92856	-39.8352	0.9066352	0.287497	0.0567791
714	0	-37.80087	-39.11255	1.311679	0.234752	0.0746373
715	1	-39.02693	-37.68102	-1.345909	0.198859	0.33943
716	0	-38.63481	-38.34738	-0.287429	0.304795	0.142327
717	1	-37.6022	-39.35585	1.753643	0.0937521	0.177571
718	0	-39.78975	-37.55144	-2.238305	0.230199	0.384953
719	1	-38.4347	-39.99408	1.559376	0.244666	0.043389
720	0	-37.8207	-38.8309	1.010193	0.104979	0.230378
721	1	-37.69214	-37.65895	-0.03319121	0.238758	0.186466
722	0	-37.84383	-37.57599	-0.2678391	0.251694	0.193741
723	1	-37.75824	-38.82235	1.06411	0.241072	0.0896412
724	0	-38.78458	-38.60553	-0.1790533	0.309935	0.127852
725	1	-38.26418	-37.33835	-0.9258326	0.274717	0.227391
726	0	-37.61781	-37.61178	-0.006021705	0.223009	0.199875
727	1	-37.5329	-38.70199	1.169091	0.120685	0.200986
728	0	-38.702	-37.27107	-1.430925	0.297912	0.247699
729	1	-38.67596	-38.4186	-0.2573587	0.140427	0.304105
730	0	-39.65173	-37.67485	-1.976884	0.351151	0.241485
731	1	-38.7114	-38.00886	-0.7025405	0.309959	0.172917
732	0	-38.78604	-38.63649	-0.149547	0.12992	0.305326
733	1	-37.47261	-38.82319	1.350573	0.188606	0.117434
734	0	-37.6211	-39.22354	1.602442	0.160581	0.123766
735	1	-37.83227	-39.24608	1.413803	0.0845413	0.216052
736	0	-37.66468	-38.00005	0.3353706	0.242661	0.150819
737	1	-38.24915	-38.4258	0.1766449	0.131828	0.275323
738	0	-37.43625	-38.00305	0.5668059	0.201512	0.172034
739	1	-37.89054	-38.58161	0.6910722	0.118885	0.243958
740	0	-37.68681	-39.35078	1.663967	0.209569	0.0694783
741	1	-37.6352	-38.90063	1.265436	0.226068	0.0873045
742	0	-37.48149	-38.1993	0.7178126	0.155412	0.205128
743	1	-37.49973	-37.86568	0.3659485	0.18294	0.207906
744	0	-39.73063	-43.10161	3.37098	0.0351778	0.0968433
745	1	-37.52318	-37.81533	0.2921439	0.185312	0.211891
746	0	-37.57462	-38.87539	1.300766	0.219273	0.0910563
747	1	-40.43632	-38.53542	-1.900897	0.180175	0.405916
748	0	-38.47425	-37.29096	-1.183288	0.285867	0.238415
749	1	-40.17493	-40.2751	0.1001678	0.0814034	0.332334
750	0	-38.52495	-38.92383	0.3988776	0.290977	0.0970327
751	1	-37.82949	-39.91774	2.088249	0.176998	0.0655058
752	0	-37.68156	-37.65441	-0.02715295	0.237214	0.18749
753	1	-37.46164	-38.50398	1.042342	0.210963	0.121625
754	0	-38.75556	-41.21166	2.456097	0.184531	0.0262891
755	1	-38.03929	-37.8011	-0.2381921	0.171908	0.270973
756	0	-37.53843	-38.12754	0.5891112	0.228285	0.14334
757	1	-37.65217	-39.40992	1.757751	0.0847825	0.186187
758	0	-38.3991	-37.7106	-0.6884947	0.292253	0.189413
759	1	-37.80035	-39.96709	2.166736	0.0650649	0.170678
760	0	-38.09855	-37.80216	-0.2963879	0.172246	0.275647
761	1	-37.56648	-38.32597	0.7594908	0.139771	0.217179
762	0	-37.42427	-38.06475	0.6404834	0.198396	0.168805
763	1	-38.71436	-40.67928	1.964928	0.224375	0.0287501
764	0	-37.44917	-38.12916	0.6799855	0.210962	0.152836
765	1	-38.23011	-40.03965	1.809546	0.224127	0.0423814
766	0	-40.42537	-37.94992	-2.475452	0.218379	0.417199
767	1	-37.46979	-38.72534	1.255552	0.164217	0.150007
768	0	-37.98889	-40.02789	2.039001	0.122207	0.124538
769	1	-37.49833	-38.76281	1.264476	0.123338	0.190118
770	0	-37.43415	-38.37574	0.9415923	0.205138	0.136127
771	1	-39.69323	-40.81298	1.119759	0.292232	0.0336877
772	0	-38.43524	-38.28456	-0.1506797	0.294695	0.140648
773	1	-38.2673	-40.71453	2.44723	0.0883009	0.123283
774	0	-38.18747	-40.48135	2.293876	0.101897	0.122895
775	1	-37.66162	-38.52303	0.8614034	0.239136	0.109036
776	0	-38.62116	-37.81068	-0.8104794	0.304874	0.187298
777	1	-39.58397	-41.35902	1.775058	0.250195	0.0192841
778	0	-37.73577	-38.52605	0.7902808	0.122723	0.231575
779	1	-37.5403	-37.71688	0.1765736	0.197926	0.209231
780	0	-37.92573	-37.96949	0.04376127	0.264405	0.154191
781	1	-37.59122	-38.94286	1.351637	0.105007	0.200941
782	0	-38.17184	-40.2874	2.115564	0.0449692	0.195182
783	1	-37.469	-38.72024	1.251241	0.161058	0.153537
784	0	-37.44095	-37.96224	0.521283	0.200033	0.177434
785	1	-37.8811	-38.57957	0.6984669	0.118984	0.243222
786	0	-37.80763	-37.70562	-0.1020102	0.18065	0.250502
787	1	-41.28557	-37.95068	-3.334889	0.418428	0.291173
788	0	-41.25888	-38.43352	-2.825367	0.211016	0.4547
789	1	-38.17516	-37.85767	-0.3174903	0.168801	0.28091
790	0	-37.60453	-39.21444	1.609909	0.0942582	0.189445
791	1	-37.44359	-38.14904	0.7054507	0.165943	0.195662
792	0	-37.50016	-37.86751	0.36735	0.182634	0.208091
793	1	-37.76588	-39.59128	1.825399	0.0727161	0.192427
794	0	-37.61352	-38.0613	0.4477854	0.156122	0.227675
795	1	-38.34042	-37.17737	-1.163058	0.265781	0.256759
796	0	-37.57544	-37.64137	0.06593002	0.21172	0.204967
797	1	-37.70113	-37.52231	-0.1788259	0.207699	0.230069
798	0	-38.72429	-37.10763	-1.616658	0.254051	0.307557
799	1	-38.0292	-40.25351	2.224306	0.181481	0.0493035
800	0	-39.56808	-37.82758	-1.7405	0.348862	0.223414
801	1	-37.40947	-38.16319	0.7537172	0.188187	0.16926
802	0	-37.48531	-38.22216	0.7368505	0.219725	0.139175
803	1	-38.53977	-38.35794	-0.181832	0.299763	0.138264
804	0	-37.56146	-37.98766	0.4261948	0.230421	0.155236
805	1	-38.9904	-39.39571	0.405315	0.0937214	0.293734
806	0	-37.69251	-39.58717	1.894662	0.17665	0.0825276
807	1	-43.61708	-38.94441	-4.672674	0.250538	0.574287
808	0	-38.78772	-37.60002	-1.1877	0.311237	0.213425
809	1	-37.52587	-39.04746	1.521585	0.198427	0.0928836
810	0	-37.6737	-39.33456	1.660853	0.146662	0.132654
811	1	-38.49765	-39.32598	0.8283368	0.0868819	0.264138
812	0	-38.21761	-37.4393	-0.7783107	0.205087	0.284314
813	1	-38.04466	-40.27178	2.22712	0.0472399	0.183302
814	0	-37.90006	-40.05937	2.159313	0.17614	0.0602424
815	1	-40.40571	-42.20542	1.799715	0.0165896	0.250765
816	0	-37.72798	-38.4454	0.7174209	0.127674	0.2329
817	1	-40.40311	-37.22868	-3.174424	0.368283	0.327497
818	0	-38.08938	-39.11198	1.022599	0.0915492	0.242739
819	1	-41.68828	-38.8746	-2.813686	0.432985	0.231725
820	0	-37.9251	-39.02653	1.101435	0.0947945	0.232704
821	1	-37.67735	-38.35651	0.6791562	0.242994	0.120875
822	0	-37.57108	-37.78866	0.2175764	0.226952	0.176673
823	1	-39.09235	-41.95199	2.85964	0.074999	0.101064
824	0	-39.16449	-37.35467	-1.809823	0.230657	0.34759
825	1	-37.6395	-39.37218	1.732672	0.120018	0.153111
826	0	-37.91763	-37.4052	-0.5124301	0.249513	0.216988
827	1	-39.70786	-36.98913	-2.718734	0.312322	0.344209
828	0	-37.6571	-37.82387	0.1667642	0.239612	0.16839
829	1	-38.08191	-39.24159	1.159678	0.253023	0.0694582
830	0	-38.64595	-41.31049	2.664541	0.150275	0.0425921
831	1	-40.59883	-38.96978	-1.629054	0.387355	0.175321
832	0	-38.01326	-37.52766	-0.4856028	0.264323	0.199868
833	1	-38.85127	-37.20752	-1.643755	0.30238	0.261562
834	0	-37.80462	-39.67413	1.869517	0.126473	0.13487
835	1	-37.5523	-37.72739	0.1750889	0.193051	0.214234
836	0	-37.41145	-38.18691	0.7754554	0.177813	0.177762
837	1	-37.67537	-39.54917	1.873795	0.106174	0.154801
838	0	-40.11379	-41.16987	1.05608	0.301757	0.0296474
839	1	-37.70326	-39.58397	1.880712	0.192024	0.0683549
840	0	-37.47251	-38.29931	0.826806	0.149932	0.20122
841	1	-37.58213	-38.48458	0.9024528	0.231242	0.113394
